
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_191119.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_191119.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_191119.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
49.4,1253557542,6469,193779.2,82430.0,1930,65575389,2712813.4,cudaMemcpyAsync
10.8,274366336,1126,243664.6,360.0,210,260397566,7766691.5,cuKernelGetFunction
9.7,246743096,40,6168577.4,86845.0,38100,209963187,33445925.6,cuModuleLoadData
7.0,176959008,5604,31577.3,17940.0,3190,54375020,734502.7,cudaStreamSynchronize
3.7,94861428,24,3952559.5,2824959.5,729430,20320370,4028947.4,cuMemExportToShareableHandle
2.9,74669270,33,2262705.2,1798010.0,55900,6214470,1694555.3,cuLibraryLoadData
2.8,71721089,2,35860544.5,35860544.5,68390,71652699,50617750.3,cudaDeviceSynchronize
2.8,70524729,124,568747.8,213645.0,51940,6356840,917558.4,cuMemSetAccess
2.5,64445998,99,650969.7,230280.0,3290,23276900,2407840.5,cudaMalloc
1.7,42066910,3390,12409.1,4190.0,2680,5542060,141494.9,cudaLaunchKernel
1.6,41116130,224,183554.2,3170.0,1890,8264800,913149.9,cudaHostAlloc
1.2,31208119,86,362885.1,57635.0,9030,10086840,1156938.3,cuMemCreate
0.8,19471910,24,811329.6,802865.0,108110,2888610,741698.4,cuMemImportFromShareableHandle
0.7,16829999,2495,6745.5,4080.0,2860,3108710,70875.3,cuLaunchKernelEx
0.4,10311960,128,80562.2,1105.0,870,652020,153451.2,cudaStreamCreateWithPriority
0.3,8045760,351,22922.4,5760.0,3670,3215630,209370.2,cudaLaunchKernelExC_v11060
0.3,6725060,108,62269.1,39080.0,1240,879160,106799.2,cuMemMap
0.2,4814080,1126,4275.4,3860.0,2620,34740,2289.5,cuLaunchKernel
0.2,4734260,18,263014.4,14645.0,2260,2921050,707088.9,cudaStreamCreateWithFlags
0.1,3436780,26,132183.8,132595.0,1240,408650,109833.0,cudaFree
0.1,3389530,1669,2030.9,1500.0,430,28260,1982.2,cudaEventQuery
0.1,2932980,7364,398.3,330.0,170,255570,3009.4,cudaStreamIsCapturing_v10000
0.1,1876540,1581,1186.9,920.0,390,28580,1099.2,cudaStreamWaitEvent
0.1,1751350,1404,1247.4,660.0,350,19740,1416.1,cudaEventRecord
0.1,1639010,115,14252.3,260.0,80,415960,66049.6,cuMemGetAllocationGranularity
0.0,1144080,700,1634.4,210.0,120,369420,19609.0,cudaThreadExchangeStreamCaptureMode_v10010
0.0,1034450,98,10555.6,5860.0,1610,190020,21648.4,cudaMemsetAsync
0.0,881200,108,8159.3,3300.0,580,81180,15386.5,cuMemAddressReserve
0.0,803740,778,1033.1,810.0,340,18460,1123.5,cudaEventRecordWithFlags_v11010
0.0,699990,3390,206.5,130.0,80,16620,427.9,cuKernelGetName
0.0,673040,2318,290.4,230.0,70,20450,528.6,cuGetProcAddress_v2
0.0,652720,1179,553.6,390.0,160,6190,519.6,cudaStreamGetCaptureInfo_v12030
0.0,627840,581,1080.6,800.0,360,18020,1403.9,cudaGetFuncBySymbol_v11000
0.0,432740,2,216370.0,216370.0,80180,352560,192601.7,cuMemRelease
0.0,431700,6,71950.0,52520.0,35180,186500,57156.7,cudaMemPoolCreate_v11020
0.0,239330,273,876.7,540.0,190,10690,1094.6,cudaEventCreateWithFlags
0.0,158510,70,2264.4,1520.0,390,6820,1862.1,cuLibraryGetKernel
0.0,138850,154,901.6,530.0,210,18190,1733.4,cudaEventDestroy
0.0,73480,3,24493.3,27320.0,18260,27900,5406.0,cudaMemGetInfo
0.0,37240,93,400.4,180.0,150,7450,802.4,cudaGetDriverEntryPointByVersion_v12050
0.0,29250,1,29250.0,29250.0,29250,29250,0.0,cudaProfilerStart
0.0,25630,4,6407.5,6310.0,4100,8910,2470.1,cudaStreamDestroy
0.0,23820,7,3402.9,1370.0,350,17650,6306.3,cuInit
0.0,18190,23,790.9,300.0,80,4220,1146.1,cudaGetDeviceProperties_v12000
0.0,13260,6,2210.0,2410.0,1580,2670,471.9,cudaMemPoolSetAttribute_v11020
0.0,10450,5,2090.0,230.0,80,9670,4237.9,cuModuleGetLoadingMode

