
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162023.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162023.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162023.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
48.7,1421214601,6465,219832.1,83150.0,1900,95994129,3322675.6,cudaMemcpyAsync
17.0,495806674,40,12395166.8,70030.0,35540,432705035,68461243.6,cuModuleLoadData
8.5,247728747,1126,220007.8,360.0,210,223631928,6694900.0,cuKernelGetFunction
5.8,169168939,5604,30187.2,17580.0,2930,54381779,727382.6,cudaStreamSynchronize
4.0,115351839,24,4806326.6,4063920.0,761720,12843669,3266527.3,cuMemExportToShareableHandle
2.7,77432809,124,624458.1,267355.0,49490,6266800,961800.9,cuMemSetAccess
2.4,70266779,33,2129296.3,1756260.0,57870,6407920,1595078.3,cuLibraryLoadData
2.4,69972520,94,744388.5,230905.0,3120,7931740,1220410.8,cudaMalloc
1.9,56263599,2,28131799.5,28131799.5,48690,56214909,39715514.3,cudaDeviceSynchronize
1.6,47451770,3390,13997.6,3610.0,2490,14356150,264530.4,cudaLaunchKernel
1.0,29206539,24,1216939.1,967555.0,142590,3091859,900120.1,cuMemImportFromShareableHandle
0.8,23076780,2495,9249.2,3510.0,2480,10419130,213062.4,cuLaunchKernelEx
0.6,18728029,220,85127.4,3090.0,1710,5887640,499865.7,cudaHostAlloc
0.5,13207670,86,153577.6,46730.0,8270,1580560,283202.5,cuMemCreate
0.4,10942100,128,85485.2,1120.0,860,1016770,176355.4,cudaStreamCreateWithPriority
0.3,8979680,108,83145.2,40415.0,1130,2128550,242972.3,cuMemMap
0.3,7781050,27,288187.0,134040.0,2330,2064410,474441.2,cudaFree
0.2,7225270,351,20584.8,5220.0,2940,3129550,192504.7,cudaLaunchKernelExC_v11060
0.2,5814100,18,323005.6,16085.0,2580,4559030,1068533.9,cudaStreamCreateWithFlags
0.1,3987300,1126,3541.1,3200.0,2530,35770,2050.3,cuLaunchKernel
0.1,3174910,1757,1807.0,1350.0,410,26690,1764.4,cudaEventQuery
0.1,3011270,7359,409.2,330.0,160,297130,3475.8,cudaStreamIsCapturing_v10000
0.1,1760960,1581,1113.8,840.0,380,7370,696.5,cudaStreamWaitEvent
0.1,1710130,1404,1218.0,600.0,330,23000,1481.9,cudaEventRecord
0.1,1587670,115,13805.8,210.0,80,397230,64492.7,cuMemGetAllocationGranularity
0.0,1095550,2,547775.0,547775.0,522050,573500,36380.6,cuMemRelease
0.0,1076070,728,1478.1,250.0,130,284990,17470.1,cudaThreadExchangeStreamCaptureMode_v10010
0.0,825180,98,8420.2,5760.0,1590,54120,10062.7,cudaMemsetAsync
0.0,711440,778,914.4,750.0,340,17840,871.3,cudaEventRecordWithFlags_v11010
0.0,706030,108,6537.3,2805.0,720,53630,10745.8,cuMemAddressReserve
0.0,654630,3390,193.1,150.0,80,17140,426.4,cuKernelGetName
0.0,649440,1179,550.8,370.0,160,14160,633.9,cudaStreamGetCaptureInfo_v12030
0.0,618630,2318,266.9,220.0,70,9020,297.8,cuGetProcAddress_v2
0.0,587049,581,1010.4,810.0,350,22100,1214.4,cudaGetFuncBySymbol_v11000
0.0,293980,6,48996.7,46575.0,32170,82390,17661.5,cudaMemPoolCreate_v11020
0.0,231380,273,847.5,510.0,190,9660,934.8,cudaEventCreateWithFlags
0.0,166910,154,1083.8,535.0,230,18500,2477.0,cudaEventDestroy
0.0,131860,70,1883.7,1340.0,360,7680,1631.3,cuLibraryGetKernel
0.0,68230,3,22743.3,23970.0,18570,25690,3715.1,cudaMemGetInfo
0.0,39390,93,423.5,190.0,140,9310,982.5,cudaGetDriverEntryPointByVersion_v12050
0.0,28570,4,7142.5,7190.0,4400,9790,2968.9,cudaStreamDestroy
0.0,23740,1,23740.0,23740.0,23740,23740,0.0,cudaProfilerStart
0.0,14540,23,632.2,240.0,80,3310,854.0,cudaGetDeviceProperties_v12000
0.0,12650,6,2108.3,2175.0,1530,2400,328.6,cudaMemPoolSetAttribute_v11020
0.0,11530,5,2306.0,210.0,90,10270,4461.0,cuModuleGetLoadingMode
0.0,8810,7,1258.6,1420.0,330,2690,799.7,cuInit

