
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142660.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142660.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142660.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
78.4,6008090533,22403,268182.4,24420.0,2000,389756314,9493347.4,cudaMemcpyAsync
7.0,539349114,17720,30437.3,4580.0,3050,362040145,2739552.1,cudaLaunchKernel
5.4,410296152,20596,19921.2,12390.0,2200,96790969,744208.7,cudaStreamSynchronize
2.2,164754528,52,3168356.3,72090.0,30400,157159368,21775810.4,cuModuleLoadData
1.2,93447438,16,5840464.9,5992740.0,2036890,11799180,2485991.6,cuMemExportToShareableHandle
1.2,90858880,39,2329714.9,1968500.0,64190,6931540,1718565.0,cuLibraryLoadData
0.8,61144890,130,470345.3,165040.0,4010,5715600,854161.4,cudaMalloc
0.8,58279579,64,910618.4,409640.0,86210,5060679,1074019.8,cuMemSetAccess
0.7,51559060,8497,6067.9,3890.0,2870,9242300,118002.5,cuLaunchKernelEx
0.3,25627680,1313,19518.4,5590.0,3470,14764430,415346.9,cudaLaunchKernelExC_v11060
0.3,24619710,4350,5659.7,3860.0,3020,2723070,52565.0,cuLaunchKernel
0.3,21737580,16,1358598.8,905065.0,247360,5635690,1359973.8,cuMemImportFromShareableHandle
0.3,21440200,128,167501.6,1225.0,870,1353030,339811.4,cudaStreamCreateWithPriority
0.2,15046910,2,7523455.0,7523455.0,139140,14907770,10442998.4,cudaDeviceSynchronize
0.1,10920779,33,330932.7,179890.0,18000,1389400,358560.4,cuMemCreate
0.1,10538440,4350,2422.6,350.0,220,3706700,67143.4,cuKernelGetFunction
0.1,9850390,205,48050.7,3330.0,1970,5383750,396662.2,cudaHostAlloc
0.1,8692610,22890,379.8,300.0,170,319060,2135.7,cudaStreamIsCapturing_v10000
0.1,4501690,3145,1431.4,990.0,380,163200,3202.0,cudaEventRecord
0.1,4489900,3752,1196.7,960.0,440,24420,939.8,cudaStreamWaitEvent
0.1,3983700,21,189700.0,135010.0,3990,703100,165769.9,cudaFree
0.0,3719120,48,77481.7,23095.0,1110,634880,140405.2,cuMemMap
0.0,3525800,1,3525800.0,3525800.0,3525800,3525800,0.0,cuMemRelease
0.0,3159190,17712,178.4,150.0,80,26400,304.6,cuKernelGetName
0.0,3128490,502,6232.1,5460.0,1910,95170,6154.2,cudaMemsetAsync
0.0,1547340,3279,471.9,410.0,160,21010,623.6,cudaStreamGetCaptureInfo_v12030
0.0,1470880,790,1861.9,1565.0,440,18350,1416.3,cudaEventQuery
0.0,1413750,1571,899.9,750.0,450,37660,1350.3,cudaGetFuncBySymbol_v11000
0.0,1087340,1085,1002.2,820.0,330,24840,1214.8,cudaEventRecordWithFlags_v11010
0.0,593750,50,11875.0,195.0,90,325330,56670.3,cuMemGetAllocationGranularity
0.0,579200,1861,311.2,260.0,70,13650,491.5,cuGetProcAddress_v2
0.0,293070,5,58614.0,14540.0,3520,234390,99030.6,cudaStreamCreateWithFlags
0.0,202310,99,2043.5,1270.0,300,11240,1984.3,cuLibraryGetKernel
0.0,195230,48,4067.3,1985.0,740,28780,5732.4,cuMemAddressReserve
0.0,189540,170,1114.9,610.0,190,13530,1470.0,cudaEventCreateWithFlags
0.0,124060,2,62030.0,62030.0,49330,74730,17960.5,cudaMemPoolCreate_v11020
0.0,113490,3,37830.0,35500.0,19150,58840,19947.3,cudaMemGetInfo
0.0,62080,208,298.5,170.0,120,7900,808.8,cudaThreadExchangeStreamCaptureMode_v10010
0.0,60390,56,1078.4,945.0,390,3010,680.8,cudaEventDestroy
0.0,57100,89,641.6,450.0,140,8760,989.7,cudaGetDriverEntryPointByVersion_v12050
0.0,31330,1,31330.0,31330.0,31330,31330,0.0,cudaProfilerStart
0.0,12580,6,2096.7,1160.0,430,7490,2723.5,cuInit
0.0,8850,4,2212.5,360.0,90,8040,3887.1,cuModuleGetLoadingMode
0.0,6890,19,362.6,220.0,90,1160,341.0,cudaGetDeviceProperties_v12000
0.0,3710,2,1855.0,1855.0,1460,2250,558.6,cudaMemPoolSetAttribute_v11020

