case,groups,purpose,tp,pp,physical_gpu_indices,max_num_batched_tokens,max_num_seqs,max_num_active_seqs,kv_cache_dtype,kv_cache_memory_bytes,offload_gib_total,prefix_caching,observability_profile,bench,status,requested_input_tokens,requested_output_tokens,concurrency,prompts_requested,warmups,request_rate,burstiness,probe_request_rate,bench_exit_code,completed,failed,duration,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms_raw,p99_ttft_ms_raw,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms_raw,p99_tpot_ms_raw,mean_itl_ms,mean_e2el_ms,actual_input_min,actual_input_max,actual_input_mean,actual_output_min,actual_output_max,actual_output_mean,input_len_exact_match,metric_samples,peak_kv_usage,peak_running,peak_waiting,mean_running,mean_waiting,preemptions_delta,preemptions_metric,prefix_hits_delta,prefix_queries_delta,prefix_hit_metric,prefix_query_metric,offload_bytes_delta,offload_time_delta_s,queue_mean_s_from_hist,prefill_mean_s_from_hist,decode_mean_s_from_hist,inference_mean_s_from_hist,gpu_node_stats_json,metrics_capture_status,p95_reliable,p99_reliable,p95_ttft_ms,p99_ttft_ms,p95_tpot_ms,p99_tpot_ms,prefix_first_ttft_ms,prefix_repeat_ttft_median_ms
tp4_qualification,qualification;single_node;tp_compare,Harness qualification and low-cost TP4 baseline.,4,1,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,8k_c1,COMPLETED,8192,256,1,12,2,inf,,,0,12,0,16.308106130999988,0.7358303842031827,188.37257835601477,6216.2950857484875,224.3463118333248,224.78998649998516,225.97502495001436,226.21659859001056,4.448846953921601,4.4492273490196155,4.450379298039281,4.450529691764709,4.448847551960826,1358.8022850833331,8192,8192,8192,256,256,256,True,86,0.0012590494176896172,1.0,0.0,0.5116279069767442,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,7.20500000757814e-06,0.20786570500000798,1.1326294133333288,1.3404951183333367,"{""node0"": {""gpu_mem_used_peak_mb"": 88769.0, ""gpu_power_mean_w"": 159.94588235294117, ""gpu_samples"": 340, ""gpu_sm_clock_mean_mhz"": 2340.7382352941177, ""gpu_util_mean_pct"": 58.252941176470586, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_qualification,qualification;single_node;tp_compare,Harness qualification and low-cost TP4 baseline.,4,1,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,8k_c8,COMPLETED,8192,256,8,32,2,inf,,,0,32,0,14.759667785999909,2.168070478547843,555.0260425082478,18315.859402772174,956.4542680937329,1043.7522469999863,1614.0172438999057,1743.2321181099587,10.696033672181368,10.326870686274594,13.425968237254773,13.50575062592177,10.696034146446046,3683.942854499982,8192,8192,8192,256,256,256,True,82,0.01007239534151716,8.0,5.0,3.658536585365854,0.4146341463414634,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.24637757790626402,0.5102638606562344,2.70212011418751,3.2123839748437444,"{""node0"": {""gpu_mem_used_peak_mb"": 88769.0, ""gpu_power_mean_w"": 183.58448170731708, ""gpu_samples"": 328, ""gpu_sm_clock_mean_mhz"": 2371.993902439024, ""gpu_util_mean_pct"": 53.89939024390244, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,1614.0172438999057,,13.425968237254773,,,
tp4_qualification,qualification;single_node;tp_compare,Harness qualification and low-cost TP4 baseline.,4,1,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,128k_c1,COMPLETED,131072,128,1,5,1,inf,,,0,5,0,25.898424507000072,0.19306193697800236,24.711927933184302,25329.72613151391,4534.120901000028,4534.793485000023,4540.13515419997,4540.854722039958,5.081049436220325,5.075888086613898,5.100263103937201,5.104864312126242,5.081051814173177,5179.41417940001,131072,131072,131072,128,128,128,True,121,0.016367642429965357,1.0,0.0,0.628099173553719,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.011074069600101665,4.233932069399953,0.6176544715999966,4.851586540999949,"{""node0"": {""gpu_mem_used_peak_mb"": 90537.0, ""gpu_power_mean_w"": 243.80427685950414, ""gpu_samples"": 484, ""gpu_sm_clock_mean_mhz"": 2401.896694214876, ""gpu_util_mean_pct"": 65.70661157024793, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_qualification,qualification;single_node;tp_compare,Harness qualification and low-cost TP4 baseline.,4,1,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,512k_c1,COMPLETED,524288,64,1,2,0,inf,,,0,2,0,64.866417705,0.030832595212758863,1.9732860936165673,16167.132965000537,31955.50436399998,31955.50436399998,31964.928197399964,31965.765871479958,7.577353785715483,7.577353785715483,7.5804367214302495,7.580710760160451,7.577363944444678,32432.877652500054,524288,524288,524288,64,64,64,True,249,0.06471514006924772,1.0,0.0,0.8032128514056225,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.027667434000221647,30.95778521849985,0.40183598250004593,31.359621200999896,"{""node0"": {""gpu_mem_used_peak_mb"": 90539.0, ""gpu_power_mean_w"": 391.2991064257028, ""gpu_samples"": 996, ""gpu_sm_clock_mean_mhz"": 2417.6917670682733, ""gpu_util_mean_pct"": 80.13654618473896, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp8_qualification,qualification;single_node;tp_compare,Matched TP8 qualification for topology sensitivity.,8,1,"[0, 1, 2, 3, 4, 5, 6, 7]",8192,32,,auto,,0,False,full,8k_c1,COMPLETED,8192,256,1,12,2,inf,,,0,12,0,22.639364634999993,0.5300502109254536,135.6928539969161,4477.864181898231,267.7295497500059,268.0535150000196,268.84976994998624,268.9765299899432,6.348064610457554,6.3513838000000185,6.35485041941189,6.355513268196288,6.348065149673222,1886.4860254166824,8192,8192,8192,256,256,256,True,106,0.0011239112110142946,1.0,0.0,0.5283018867924528,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,7.904166665184675e-06,0.25070826241666094,1.6159162915833463,1.8666245540000073,"{""node0"": {""gpu_mem_used_peak_mb"": 88583.0, ""gpu_power_mean_w"": 139.05776190476192, ""gpu_samples"": 840, ""gpu_sm_clock_mean_mhz"": 2361.5738095238094, ""gpu_util_mean_pct"": 66.98095238095237, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp8_qualification,qualification;single_node;tp_compare,Matched TP8 qualification for topology sensitivity.,8,1,"[0, 1, 2, 3, 4, 5, 6, 7]",8192,32,,auto,,0,False,full,8k_c8,COMPLETED,8192,256,8,32,2,inf,,,0,32,0,18.37782448400003,1.741228948391558,445.75461078823884,14709.902156011882,1036.0319124374869,1014.9348604999204,1898.1103526499564,2050.7068799700746,13.924374129902004,13.894246792157151,16.748707158627578,16.96123070933327,13.924374568627425,4586.7473155624975,8192,8192,8192,256,256,256,True,93,0.00899128968811469,8.0,6.0,4.247311827956989,0.3225806451612903,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.19740235896875902,0.6188927770312418,3.5303067315312653,4.149199508562507,"{""node0"": {""gpu_mem_used_peak_mb"": 88585.0, ""gpu_power_mean_w"": 164.0003804347826, ""gpu_samples"": 736, ""gpu_sm_clock_mean_mhz"": 2372.209239130435, ""gpu_util_mean_pct"": 61.37092391304348, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,1898.1103526499564,,16.748707158627578,,,
tp8_qualification,qualification;single_node;tp_compare,Matched TP8 qualification for topology sensitivity.,8,1,"[0, 1, 2, 3, 4, 5, 6, 7]",8192,32,,auto,,0,False,full,128k_c1,COMPLETED,131072,128,1,5,1,inf,,,0,5,0,28.56553240100004,0.17503612149812256,22.404623551759688,22964.73914055368,4819.556956600013,4818.572038999946,4833.353299000078,4835.172299000092,7.034060878740142,7.014152314960792,7.111080116535021,7.121144810708169,7.034063855118129,5712.882688200011,131072,131072,131072,128,128,128,True,130,0.016109394024538704,1.0,0.0,0.6153846153846154,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,-0.01923748719989362,4.4907406751999135,0.6254320730000927,5.116172748200006,"{""node0"": {""gpu_mem_used_peak_mb"": 89377.0, ""gpu_power_mean_w"": 183.76335576923077, ""gpu_samples"": 1040, ""gpu_sm_clock_mean_mhz"": 2397.876923076923, ""gpu_util_mean_pct"": 66.03557692307692, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp8_qualification,qualification;single_node;tp_compare,Matched TP8 qualification for topology sensitivity.,8,1,"[0, 1, 2, 3, 4, 5, 6, 7]",8192,32,,auto,,0,False,full,512k_c1,COMPLETED,524288,64,1,2,0,inf,,,0,2,0,57.62750930100003,0.03470564708173659,2.2211614132311417,18197.975458602745,28216.822391500045,28216.822391500045,28219.845612550034,28220.114343310033,9.470323634920375,9.470323634920375,9.470362949206093,9.470366443809269,9.470331888888861,28813.45278050003,524288,524288,524288,64,64,64,True,227,0.06406293902781679,1.0,0.0,0.775330396475771,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,-0.04810631799972498,27.05815950399972,-0.07089833049968775,26.98726117350003,"{""node0"": {""gpu_mem_used_peak_mb"": 89379.0, ""gpu_power_mean_w"": 268.4568971238938, ""gpu_samples"": 1808, ""gpu_sm_clock_mean_mhz"": 2413.214048672566, ""gpu_util_mean_pct"": 78.04480088495575, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_context_baseline,baseline;long_context;single_node,Warmed-server context scaling to nominal 1M input tokens.,4,1,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,8k_c1,COMPLETED,8192,128,1,10,2,inf,,,0,10,0,7.881414848000077,1.2688077195349663,162.40738810047569,10556.480226530919,222.28495830001975,222.18593800005237,224.71073205013,225.72790161014836,4.454152216535619,4.454364472440099,4.458456087008461,4.459169258347188,4.454153397638024,787.9622898000434,8192,8192,8192,128,128,128,True,30,0.0012559658377292449,1.0,0.0,0.3,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,5.9039999996457485e-06,0.2076052032000007,0.5657434413999909,0.7733486445999915,"{""node0"": {""gpu_mem_used_peak_mb"": 88745.0, ""gpu_power_mean_w"": 143.58375, ""gpu_samples"": 120, ""gpu_sm_clock_mean_mhz"": 2333.8083333333334, ""gpu_util_mean_pct"": 38.50833333333333, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_context_baseline,baseline;long_context;single_node,Warmed-server context scaling to nominal 1M input tokens.,4,1,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,128k_c1,COMPLETED,131072,128,1,5,1,inf,,,0,5,0,25.942877199999884,0.19273112852725613,24.669584451488785,25286.324062776002,4540.827496400016,4539.463383999873,4552.436441000054,4553.70051620007,5.098295130708033,5.0794231023618925,5.146226092912238,5.156110818581482,5.098297949605938,5188.310977999936,131072,131072,131072,128,128,128,True,61,0.01632755589047974,1.0,0.0,0.6065573770491803,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.0061999955723876e-05,4.342130049200068,0.647397629399984,4.989527678600052,"{""node0"": {""gpu_mem_used_peak_mb"": 90513.0, ""gpu_power_mean_w"": 239.800368852459, ""gpu_samples"": 244, ""gpu_sm_clock_mean_mhz"": 2390.3975409836066, ""gpu_util_mean_pct"": 61.91803278688525, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_context_baseline,baseline;long_context;single_node,Warmed-server context scaling to nominal 1M input tokens.,4,1,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,512k_c1,COMPLETED,524288,64,1,3,0,inf,,,0,3,0,97.365920663,0.030811602042808285,1.9719425307397302,16156.12515435061,31978.45526599993,31979.660171999967,31979.921149499954,31979.944347499957,7.5642285449744096,7.567049269843507,7.568651269841053,7.568793669840835,7.564236851852689,32455.00166433332,524288,524288,524288,64,64,64,True,178,0.06455664405928163,1.0,0.0,0.8426966292134831,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.3126666696431736e-05,31.219890693000025,0.4758860283333585,31.695776721333385,"{""node0"": {""gpu_mem_used_peak_mb"": 90513.0, ""gpu_power_mean_w"": 410.50984463276836, ""gpu_samples"": 708, ""gpu_sm_clock_mean_mhz"": 2413.0296610169494, ""gpu_util_mean_pct"": 84.63841807909604, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_context_baseline,baseline;long_context;single_node,Warmed-server context scaling to nominal 1M input tokens.,4,1,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,1m_c1,COMPLETED,1000000,32,1,2,0,inf,,,0,2,0,187.4047123140001,0.010672090233510043,0.3415068874723214,10672.431740397516,93384.53666999999,93384.53666999999,93388.29845129995,93388.63283185997,10.24178329032199,10.24178329032199,10.262641487097131,10.2644955490327,10.241799258063756,93702.03195199998,1000000,1000000,1000000,32,32,32,True,322,0.12289625722180353,1.0,0.0,0.8975155279503105,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.4780000014980033e-05,91.95636249950007,0.3154827774999376,92.27184527700001,"{""node0"": {""gpu_mem_used_peak_mb"": 90513.0, ""gpu_power_mean_w"": 485.4144781931464, ""gpu_samples"": 1284, ""gpu_sm_clock_mean_mhz"": 2419.197040498442, ""gpu_util_mean_pct"": 90.20638629283489, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp8_context_baseline,baseline;long_context;single_node;tp_compare,Matched TP8 context scaling.,8,1,"[0, 1, 2, 3, 4, 5, 6, 7]",8192,8,,auto,,0,False,full,8k_c1,COMPLETED,8192,128,1,10,2,inf,,,0,10,0,10.711062408000089,0.9336142036228827,119.50261806372899,7767.670174142385,267.5897859000088,267.4399674999677,269.31214549995275,269.5068874999379,6.32560066850383,6.324349909448749,6.335023964959777,6.338980226062355,6.32560160551164,1070.941070799995,8192,8192,8192,128,128,128,True,34,0.0011211809772960768,1.0,0.0,0.3235294117647059,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,7.529000026806898e-06,0.2502949656999135,0.8035802730000114,1.0538752386999248,"{""node0"": {""gpu_mem_used_peak_mb"": 88569.0, ""gpu_power_mean_w"": 133.1600367647059, ""gpu_samples"": 272, ""gpu_sm_clock_mean_mhz"": 2345.761029411765, ""gpu_util_mean_pct"": 48.08455882352941, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp8_context_baseline,baseline;long_context;single_node;tp_compare,Matched TP8 context scaling.,8,1,"[0, 1, 2, 3, 4, 5, 6, 7]",8192,8,,auto,,0,False,full,128k_c1,COMPLETED,131072,128,1,5,1,inf,,,0,5,0,28.60105878200011,0.17481870297566457,22.376793980885065,22936.213830407192,4824.268156399967,4822.270971999842,4850.618970200003,4853.36069164,7.052675151181023,7.052769858267232,7.094672714960124,7.096891223306493,7.052677749606312,5719.957900599957,131072,131072,131072,128,128,128,True,65,0.016070260674577175,1.0,0.0,0.6153846153846154,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.156999996965169e-05,4.628008045399975,0.8957392744000117,5.523747319799986,"{""node0"": {""gpu_mem_used_peak_mb"": 89361.0, ""gpu_power_mean_w"": 188.53601923076923, ""gpu_samples"": 520, ""gpu_sm_clock_mean_mhz"": 2380.503846153846, ""gpu_util_mean_pct"": 68.86923076923077, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp8_context_baseline,baseline;long_context;single_node;tp_compare,Matched TP8 context scaling.,8,1,"[0, 1, 2, 3, 4, 5, 6, 7]",8192,8,,auto,,0,False,full,512k_c1,COMPLETED,524288,64,1,3,0,inf,,,0,3,0,86.28496522399996,0.03476851375221458,2.2251848801417333,18230.939723001222,28166.549442000058,28167.36941199997,28171.714417600062,28172.100640320066,9.441973640210687,9.437761777776576,9.45363477777673,9.455045711110076,9.44198041269802,28761.39378133333,524288,524288,524288,64,64,64,True,160,0.06390731570587682,1.0,0.0,0.80625,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.4536666791779377e-05,27.420217219666636,0.5938045126667172,28.01402173233335,"{""node0"": {""gpu_mem_used_peak_mb"": 89363.0, ""gpu_power_mean_w"": 279.920421875, ""gpu_samples"": 1280, ""gpu_sm_clock_mean_mhz"": 2408.009375, ""gpu_util_mean_pct"": 82.24453125, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp8_context_baseline,baseline;long_context;single_node;tp_compare,Matched TP8 context scaling.,8,1,"[0, 1, 2, 3, 4, 5, 6, 7]",8192,8,,auto,,0,False,full,1m_c1,COMPLETED,1000000,32,1,2,0,inf,,,0,2,0,150.44966775600005,0.013293482330872335,0.42539143458791473,13293.907722306923,74850.2548775001,74850.2548775001,74850.45253415007,74850.47010363005,12.071893564512397,12.071893564512397,12.07573846612384,12.076080235155967,12.071918564515727,75224.48357799998,1000000,1000000,1000000,32,32,32,True,265,0.12177271170076931,1.0,0.0,0.8716981132075472,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.4205000045185443e-05,73.44807482199997,0.3729437255000221,73.82101854749999,"{""node0"": {""gpu_mem_used_peak_mb"": 89369.0, ""gpu_power_mean_w"": 344.4592755681818, ""gpu_samples"": 2112, ""gpu_sm_clock_mean_mhz"": 2422.0336174242425, ""gpu_util_mean_pct"": 87.52651515151516, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_prefill_focus,prefill_decode;long_context,Isolate prefill/TTFT with minimal decode work.,4,1,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,8k_prefill,COMPLETED,8192,4,1,8,1,inf,,,0,8,0,1.890313580999873,4.232102059896557,16.92840823958623,34686.30848291218,222.9562188750549,222.92033400015043,224.78303149996464,225.30070949996116,4.3813520832998165,4.40024999996543,4.42217316664634,4.423874633315185,4.381414999983235,236.10027512495435,8192,8192,8192,4,4,4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,7.495000033941324e-06,0.20769495399997595,0.013366336250044242,0.2210612902500202,"{""node0"": {""gpu_mem_used_peak_mb"": 88745.0, ""gpu_power_mean_w"": 116.733375, ""gpu_samples"": 80, ""gpu_sm_clock_mean_mhz"": 2335.6125, ""gpu_util_mean_pct"": 13.325, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_prefill_focus,prefill_decode;long_context,Isolate prefill/TTFT with minimal decode work.,4,1,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,128k_prefill,COMPLETED,131072,4,1,5,1,inf,,,0,5,0,22.78806473600025,0.21941310321543334,0.8776524128617333,28759.79191706614,4542.098379399977,4539.004161999856,4553.648665000219,4553.990469800265,5.094129933331715,5.0936533333090965,5.175583733398526,5.178545813408467,5.094241933329613,4557.380769199972,131072,131072,131072,4,4,4,True,56,0.01632755589047974,1.0,0.0,0.6071428571428571,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.4381999972101766e-05,4.3430249220000405,0.015104903999963426,4.358129826000004,"{""node0"": {""gpu_mem_used_peak_mb"": 90513.0, ""gpu_power_mean_w"": 243.53075892857143, ""gpu_samples"": 224, ""gpu_sm_clock_mean_mhz"": 2388.40625, ""gpu_util_mean_pct"": 60.86607142857143, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_prefill_focus,prefill_decode;long_context,Isolate prefill/TTFT with minimal decode work.,4,1,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,512k_prefill,COMPLETED,524288,4,1,3,0,inf,,,0,3,0,95.951875965,0.031265673232843294,0.12506269293137318,16392.342350593874,31960.14911099989,31962.210284999856,31968.44785739995,31969.00230827996,7.842832444415157,7.837173666606153,7.9017966666773045,7.907540933350296,7.843004666635048,31983.677608333135,524288,524288,524288,4,4,4,True,175,0.06449384576739514,1.0,0.0,0.84,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.2246666806798505e-05,31.22113291300002,0.022392573999998906,31.243525487000017,"{""node0"": {""gpu_mem_used_peak_mb"": 90513.0, ""gpu_power_mean_w"": 411.6647, ""gpu_samples"": 700, ""gpu_sm_clock_mean_mhz"": 2414.175714285714, ""gpu_util_mean_pct"": 83.86571428571429, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_prefill_focus,prefill_decode;long_context,Isolate prefill/TTFT with minimal decode work.,4,1,"[0, 1, 2, 3]",8192,8,,auto,,0,False,full,1m_prefill,COMPLETED,1000000,4,1,2,0,inf,,,0,2,0,186.7729416269999,0.010708189219368593,0.04283275687747437,10708.232052125471,93354.2093845001,93354.2093845001,93354.75383365,93354.80222912997,10.644302999935462,10.644302999935462,10.778744999970513,10.790695399973629,10.64451800001128,93386.14229349991,1000000,1000000,1000000,4,4,4,True,322,0.12289625722180353,1.0,0.0,0.9006211180124224,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.1014999902035925e-05,91.9584415795,0.02984071900004892,91.98828229850005,"{""node0"": {""gpu_mem_used_peak_mb"": 90513.0, ""gpu_power_mean_w"": 485.01326863354035, ""gpu_samples"": 1288, ""gpu_sm_clock_mean_mhz"": 2418.825310559006, ""gpu_util_mean_pct"": 89.96040372670808, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_decode_focus,prefill_decode;concurrency,Stable decode/TPOT characterization at moderate context.,4,1,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,8k_decode_c1,COMPLETED,8192,512,1,8,2,inf,,,0,8,0,20.081613066000045,0.3983743723030253,203.96767861914896,3467.4505365255322,225.58708737506095,224.66553499998554,230.25119834996985,230.5445148698982,4.470400175391185,4.47059634442277,4.4724376027394355,4.4727811205475625,4.470400552103867,2509.961576999956,8192,8192,8192,512,512,512,True,49,0.0012639828098337524,1.0,0.0,0.5306122448979592,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.0799999927257886e-05,0.20756763974998194,2.2845241833750265,2.4920918231250084,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 166.93010204081634, ""gpu_samples"": 196, ""gpu_sm_clock_mean_mhz"": 2340.0510204081634, ""gpu_util_mean_pct"": 61.30102040816327, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_decode_focus,prefill_decode;concurrency,Stable decode/TPOT characterization at moderate context.,4,1,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,8k_decode_c8,COMPLETED,8192,512,8,24,2,inf,,,0,24,0,17.04210627900011,1.4082766300767444,721.0376345992931,12257.639788187984,957.2118295832676,1038.1592209996597,1669.9878275997885,1715.448253929635,9.22839453424659,9.096611954990014,10.591054270939367,10.641306076184232,9.228394753587695,5672.921436583276,8192,8192,8192,512,512,512,True,44,0.010111862478670242,8.0,4.0,4.340909090909091,0.22727272727272727,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.24546333154163827,0.5259800673749547,4.7152425469583745,5.241222614333329,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 190.46808139534883, ""gpu_samples"": 172, ""gpu_sm_clock_mean_mhz"": 2382.267441860465, ""gpu_util_mean_pct"": 61.83720930232558, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,1669.9878275997885,,10.591054270939367,,,
tp4_decode_focus,prefill_decode;concurrency,Stable decode/TPOT characterization at moderate context.,4,1,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,8k_decode_c16,COMPLETED,8192,512,16,48,2,inf,,,0,48,0,27.765404509999826,1.7287700592553081,885.1302703387178,15047.214595758203,1242.579880791671,1043.091310500131,3084.2891209001205,3380.2491109400535,15.641246612483718,15.869838467710597,17.247177574265923,17.890643960508513,15.641246835901825,9235.256899770851,8192,8192,8192,512,512,512,True,61,0.020223724957340594,16.0,13.0,10.065573770491802,0.639344262295082,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.45088677072920785,0.5911817326875356,7.992818675458324,8.58400040814586,"{""node0"": {""gpu_mem_used_peak_mb"": 88773.0, ""gpu_power_mean_w"": 206.695, ""gpu_samples"": 244, ""gpu_sm_clock_mean_mhz"": 2396.47131147541, ""gpu_util_mean_pct"": 67.8688524590164, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,3084.2891209001205,,17.247177574265923,,,
tp4_chunk4k,chunking;long_context,Chunked-prefill 4K token budget.,4,1,"[0, 1, 2, 3]",4096,16,,auto,,0,False,full,128k_c1,COMPLETED,131072,64,1,4,1,inf,,,0,4,0,22.234986749999734,0.17989666668004864,11.513386667523113,23590.929281754856,5235.524481249854,5233.4228140000505,5250.20983464965,5252.233165329599,5.126300654764136,5.108648865080752,5.179930180159837,5.188890848731024,5.126306686509539,5558.481422499995,131072,131072,131072,64,64,64,True,55,0.016200386316904458,1.0,0.0,0.6,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.5259999941008573e-05,5.036050165250117,0.3228553612498217,5.358905526499939,"{""node0"": {""gpu_mem_used_peak_mb"": 91153.0, ""gpu_power_mean_w"": 232.43777777777777, ""gpu_samples"": 216, ""gpu_sm_clock_mean_mhz"": 2386.3935185185187, ""gpu_util_mean_pct"": 62.43055555555556, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk4k,chunking;long_context,Chunked-prefill 4K token budget.,4,1,"[0, 1, 2, 3]",4096,16,,auto,,0,False,full,128k_c4,COMPLETED,131072,64,4,12,1,inf,,,0,12,0,62.847277290999955,0.1909390592123306,12.220099789589158,25038.984468868184,11475.914405083397,10483.158407500014,18482.67039950017,20755.369254300193,142.0506514391527,160.76180300793237,163.77363239523422,166.3627969044404,142.0506539656087,20425.105445750018,131072,131072,131072,64,64,64,True,122,0.04754190292230043,3.0,3.0,2.1885245901639343,0.8278688524590164,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,5.588866005583365,5.515209016249969,8.953551179000064,14.468760195250033,"{""node0"": {""gpu_mem_used_peak_mb"": 91153.0, ""gpu_power_mean_w"": 281.35, ""gpu_samples"": 488, ""gpu_sm_clock_mean_mhz"": 2403.6721311475408, ""gpu_util_mean_pct"": 78.8811475409836, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
