
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_183954.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_183954.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_183954.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
40.2,2156144069,11518,187197.8,35300.0,1810,134119368,4245627.9,cudaMemcpyAsync
32.4,1739416305,23,75626795.9,96679429.0,5180,133417218,52859672.0,cudaEventSynchronize
6.8,365528094,52,7029386.4,73600.0,32840,358517084,49699364.7,cuModuleLoadData
4.4,235620965,10327,22816.0,17320.0,3630,50675709,499474.9,cudaStreamSynchronize
3.7,195963675,9432,20776.5,3910.0,2440,123758128,1278637.1,cudaLaunchKernel
2.6,139601068,21,6647669.9,137390.0,2630,136789048,29819324.4,cudaFree
2.2,120195207,2097,57317.7,380.0,220,103743628,2282037.8,cuKernelGetFunction
1.6,85836379,38,2258852.1,1866325.0,58510,6841970,1681166.2,cuLibraryLoadData
1.0,52399488,103,508732.9,214870.0,2720,5363960,779981.5,cudaMalloc
0.9,50529400,64,789521.9,231180.0,46280,8020240,1474814.0,cuMemSetAccess
0.8,41253230,8,5156653.8,4486530.0,2263220,10022650,3146905.6,cuMemExportToShareableHandle
0.5,27250909,4269,6383.4,3260.0,2430,9360370,146139.3,cuLaunchKernelEx
0.5,26516179,295,89885.4,2930.0,1820,5471700,444417.4,cudaHostAlloc
0.4,21685539,128,169418.3,1045.0,870,1332030,329242.3,cudaStreamCreateWithPriority
0.4,20750200,672,30878.3,4960.0,2790,12386050,498384.2,cudaLaunchKernelExC_v11060
0.4,18983459,2,9491729.5,9491729.5,16410,18967049,13400125.3,cudaDeviceSynchronize
0.3,15135630,50,302712.6,50470.0,6840,2718940,510173.9,cuMemCreate
0.2,10644939,8,1330617.4,1013085.0,538350,2609179,796859.6,cuMemImportFromShareableHandle
0.1,7090270,56,126612.0,32245.0,1520,2714680,392154.9,cuMemMap
0.1,6932990,2097,3306.1,3060.0,2460,33090,1684.4,cuLaunchKernel
0.1,4593360,12354,371.8,330.0,160,249170,2261.3,cudaStreamIsCapturing_v10000
0.0,2571130,2239,1148.3,900.0,390,18540,749.6,cudaStreamWaitEvent
0.0,2486360,1957,1270.5,640.0,340,19600,1189.8,cudaEventRecord
0.0,2325760,1130,2058.2,1550.0,380,17930,1772.3,cudaEventQuery
0.0,1807530,281,6432.5,5630.0,1660,58710,5093.7,cudaMemsetAsync
0.0,1783130,9424,189.2,180.0,70,15520,247.3,cuKernelGetName
0.0,1625750,496,3277.7,180.0,130,357460,29045.0,cudaThreadExchangeStreamCaptureMode_v10010
0.0,1071230,12,89269.2,16350.0,2280,738730,209425.6,cudaStreamCreateWithFlags
0.0,940100,943,996.9,770.0,330,20510,1216.5,cudaEventRecordWithFlags_v11010
0.0,900260,2,450130.0,450130.0,148550,751710,426498.5,cuMemRelease
0.0,890230,1867,476.8,350.0,170,5960,394.8,cudaStreamGetCaptureInfo_v12030
0.0,757770,892,849.5,740.0,380,12110,708.2,cudaGetFuncBySymbol_v11000
0.0,744150,2318,321.0,280.0,70,8240,325.4,cuGetProcAddress_v2
0.0,608930,62,9821.5,225.0,90,319230,52315.2,cuMemGetAllocationGranularity
0.0,238300,271,879.3,450.0,200,19260,1349.7,cudaEventCreateWithFlags
0.0,232730,5,46546.0,50570.0,32080,55350,10299.0,cudaMemPoolCreate_v11020
0.0,188800,103,1833.0,1550.0,300,8100,1475.1,cuLibraryGetKernel
0.0,167750,56,2995.5,1900.0,700,19950,3470.3,cuMemAddressReserve
0.0,165140,146,1131.1,770.0,250,13610,1792.2,cudaEventDestroy
0.0,57550,3,19183.3,18420.0,16550,22580,3086.6,cudaMemGetInfo
0.0,34110,93,366.8,190.0,140,2300,405.0,cudaGetDriverEntryPointByVersion_v12050
0.0,15290,1,15290.0,15290.0,15290,15290,0.0,cudaProfilerStart
0.0,10460,22,475.5,225.0,90,1900,484.0,cudaGetDeviceProperties_v12000
0.0,9590,5,1918.0,1870.0,1360,2390,402.1,cudaMemPoolSetAttribute_v11020
0.0,8800,7,1257.1,1060.0,430,2520,776.1,cuInit
0.0,8560,5,1712.0,160.0,90,7470,3228.4,cuModuleGetLoadingMode

