
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534730.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534730.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534730.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
40.5,1257964295,5680,221472.6,69085.0,1740,86341309,3415687.5,cudaMemcpyAsync
27.7,860841571,40,21521039.3,85690.0,35360,655900603,104585263.1,cuModuleLoadData
7.4,230900097,3109,74268.3,3440.0,2290,182980658,3296218.1,cudaLaunchKernel
5.1,159566209,4836,32995.5,19050.0,2060,54380700,784082.1,cudaStreamSynchronize
4.3,134247479,24,5593645.0,4995730.0,1540290,11728560,2833089.1,cuMemExportToShareableHandle
3.4,105555879,116,909964.5,297355.0,49220,16198880,1934858.9,cuMemSetAccess
2.3,71094740,34,2091021.8,1814225.0,59240,6204170,1586639.7,cuLibraryLoadData
2.0,62262440,2,31131220.0,31131220.0,18820,62243620,43999578.0,cudaDeviceSynchronize
1.2,38036650,218,174480.0,3280.0,1780,8121360,925631.1,cudaHostAlloc
1.0,31754190,96,330772.8,198305.0,3400,4789990,638060.4,cudaMalloc
1.0,31103420,24,1295975.8,1289215.0,83630,2597560,801545.8,cuMemImportFromShareableHandle
0.8,25691040,1103,23292.0,350.0,210,18186700,563960.7,cuKernelGetFunction
0.7,21847489,78,280096.0,104515.0,7200,1886700,389983.2,cuMemCreate
0.6,17548350,2590,6775.4,3260.0,2380,5735850,117925.9,cuLaunchKernelEx
0.3,9612890,128,75100.7,1335.0,890,701250,146536.4,cudaStreamCreateWithPriority
0.2,6926860,265,26139.1,5120.0,2910,2908810,214936.9,cudaLaunchKernelExC_v11060
0.2,6701340,2,3350670.0,3350670.0,2545340,4156000,1138908.6,cuMemRelease
0.2,5778380,100,57783.8,32325.0,1300,821490,108530.2,cuMemMap
0.2,5548610,16,346788.1,10010.0,2360,2945440,827579.2,cudaStreamCreateWithFlags
0.2,4891350,30,163045.0,134115.0,1700,975970,189661.0,cudaFree
0.1,3699020,1103,3353.6,3100.0,2420,41000,1920.8,cuLaunchKernel
0.1,3043590,2681,1135.2,650.0,340,19850,1280.6,cudaEventQuery
0.1,2732920,6282,435.0,350.0,160,329390,4183.1,cudaStreamIsCapturing_v10000
0.0,1527950,106,14414.6,220.0,80,367060,64175.5,cuMemGetAllocationGranularity
0.0,1519990,1287,1181.0,860.0,390,22240,1368.5,cudaStreamWaitEvent
0.0,1461800,1161,1259.1,620.0,340,24950,1627.1,cudaEventRecord
0.0,799900,600,1333.2,190.0,130,347060,17556.9,cudaThreadExchangeStreamCaptureMode_v10010
0.0,798770,2318,344.6,290.0,70,8070,323.3,cuGetProcAddress_v2
0.0,716740,90,7963.8,5360.0,1550,50250,10179.7,cudaMemsetAsync
0.0,617710,5,123542.0,68750.0,56080,261750,91862.2,cudaMemPoolCreate_v11020
0.0,574280,1073,535.2,360.0,160,7550,616.6,cudaStreamGetCaptureInfo_v12030
0.0,558800,648,862.3,700.0,340,12090,817.7,cudaEventRecordWithFlags_v11010
0.0,510830,3109,164.3,120.0,80,3120,135.5,cuKernelGetName
0.0,461050,501,920.3,780.0,360,9380,741.9,cudaGetFuncBySymbol_v11000
0.0,445220,3,148406.7,22110.0,19010,404100,221442.3,cudaMemGetInfo
0.0,441090,100,4410.9,2445.0,600,57330,7083.2,cuMemAddressReserve
0.0,180490,209,863.6,470.0,190,12280,1235.2,cudaEventCreateWithFlags
0.0,151250,71,2130.3,1630.0,400,8350,1697.3,cuLibraryGetKernel
0.0,99090,100,990.9,660.0,230,13870,1614.9,cudaEventDestroy
0.0,43750,93,470.4,180.0,140,12310,1289.6,cudaGetDriverEntryPointByVersion_v12050
0.0,27880,4,6970.0,6950.0,4350,9630,2885.9,cudaStreamDestroy
0.0,16570,1,16570.0,16570.0,16570,16570,0.0,cudaProfilerStart
0.0,13340,22,606.4,220.0,80,3860,901.3,cudaGetDeviceProperties_v12000
0.0,10810,5,2162.0,240.0,90,9990,4376.5,cuModuleGetLoadingMode
0.0,9240,7,1320.0,1540.0,420,2500,805.1,cuInit
0.0,8940,5,1788.0,1670.0,1330,2200,351.8,cudaMemPoolSetAttribute_v11020

