
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387246.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387246.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387246.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
83.4,8192601341,8337,982679.8,37220.0,2160,203912488,11518583.3,cudaMemcpyAsync
4.8,467380535,40,11684513.4,90825.0,36620,423596866,66959090.9,cuModuleLoadData
2.4,238603557,4234,56354.2,370.0,210,225707398,3471220.7,cuKernelGetFunction
1.8,174299040,5652,30838.5,19430.0,3000,54332010,723435.5,cudaStreamSynchronize
1.2,113949808,24,4747908.7,4698315.0,798290,11541539,2982067.0,cuMemExportToShareableHandle
1.1,104188029,124,840226.0,291970.0,52360,10549190,1441134.2,cuMemSetAccess
0.9,91884319,2,45942159.5,45942159.5,45750,91838569,64907324.8,cudaDeviceSynchronize
0.9,85897990,11442,7507.3,4130.0,2840,14013990,141186.7,cudaLaunchKernel
0.7,70870750,33,2147598.5,1747340.0,65170,6250580,1586329.0,cuLibraryLoadData
0.5,47323450,94,503441.0,210360.0,3030,4272470,784384.6,cudaMalloc
0.4,42667030,7679,5556.3,4050.0,2840,4627810,57662.1,cuLaunchKernelEx
0.3,31866919,86,370545.6,86980.0,9370,4070990,745831.7,cuMemCreate
0.3,25180179,24,1049174.1,531705.0,65730,3645699,1156219.9,cuMemImportFromShareableHandle
0.2,23000780,128,179693.6,1380.0,870,5584580,559241.2,cudaStreamCreateWithPriority
0.2,17606260,224,78599.4,3185.0,1840,5482560,431204.7,cudaHostAlloc
0.2,17335570,4234,4094.4,3860.0,2790,42020,1673.4,cuLaunchKernel
0.1,14510679,108,134358.1,46975.0,1250,4532300,486085.8,cuMemMap
0.1,12676540,1299,9758.7,4760.0,3160,3616180,112547.9,cudaLaunchKernelExC_v11060
0.1,9521060,4744,2007.0,1620.0,410,55380,2002.3,cudaEventQuery
0.1,5010330,27,185567.8,131990.0,3220,757410,204935.3,cudaFree
0.0,4870550,3885,1253.7,920.0,390,26440,1219.0,cudaStreamWaitEvent
0.0,4590190,3660,1254.2,640.0,330,27240,1485.6,cudaEventRecord
0.0,4322860,10383,416.3,360.0,160,347700,3437.6,cudaStreamIsCapturing_v10000
0.0,3049530,18,169418.3,17745.0,2610,1562670,406582.3,cudaStreamCreateWithFlags
0.0,2111680,11442,184.6,130.0,80,15450,237.4,cuKernelGetName
0.0,2053740,2122,967.8,790.0,340,24240,938.0,cudaEventRecordWithFlags_v11010
0.0,1906829,2,953414.5,953414.5,849359,1057470,147156.7,cuMemRelease
0.0,1590610,194,8199.0,6065.0,1740,53590,8900.3,cudaMemsetAsync
0.0,1589930,2907,546.9,450.0,160,23540,628.2,cudaStreamGetCaptureInfo_v12030
0.0,1567830,1541,1017.4,800.0,340,41940,1696.5,cudaGetFuncBySymbol_v11000
0.0,1502540,115,13065.6,270.0,70,305280,59666.0,cuMemGetAllocationGranularity
0.0,1372440,1462,938.7,170.0,130,340560,14177.6,cudaThreadExchangeStreamCaptureMode_v10010
0.0,867510,108,8032.5,3300.0,690,79570,14918.5,cuMemAddressReserve
0.0,800860,2318,345.5,280.0,70,14470,437.9,cuGetProcAddress_v2
0.0,425910,471,904.3,540.0,190,18970,1146.0,cudaEventCreateWithFlags
0.0,326090,6,54348.3,53930.0,38780,72020,10653.6,cudaMemPoolCreate_v11020
0.0,286230,346,827.3,595.0,210,17180,1157.8,cudaEventDestroy
0.0,171430,70,2449.0,1745.0,560,10040,2090.0,cuLibraryGetKernel
0.0,98380,3,32793.3,22490.0,21210,54680,18965.2,cudaMemGetInfo
0.0,51680,93,555.7,200.0,150,13300,1395.9,cudaGetDriverEntryPointByVersion_v12050
0.0,50120,1,50120.0,50120.0,50120,50120,0.0,cudaProfilerStart
0.0,30680,4,7670.0,7645.0,4650,10740,3358.4,cudaStreamDestroy
0.0,18030,23,783.9,310.0,90,4520,1114.6,cudaGetDeviceProperties_v12000
0.0,13230,6,2205.0,2365.0,1090,2680,573.1,cudaMemPoolSetAttribute_v11020
0.0,12470,7,1781.4,1880.0,510,2980,861.8,cuInit
0.0,11990,5,2398.0,250.0,210,11010,4814.3,cuModuleGetLoadingMode

