
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_120956.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_120956.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_120956.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
48.0,1216179363,6469,188001.1,83740.0,2080,71801239,2594797.6,cudaMemcpyAsync
10.0,253306466,40,6332661.7,93450.0,35800,211757057,33828127.3,cuModuleLoadData
8.3,209745757,1126,186275.1,350.0,210,167805217,5088075.0,cuKernelGetFunction
6.9,175045628,5604,31235.8,17735.0,3330,54361709,731253.1,cudaStreamSynchronize
6.0,151506496,24,6312770.7,4695065.0,1312500,21084949,5082241.0,cuMemExportToShareableHandle
4.4,112242147,99,1133759.1,331160.0,2910,11054250,2053869.3,cudaMalloc
3.5,88527669,124,713932.8,290320.0,49560,11970970,1418555.7,cuMemSetAccess
2.9,72580420,33,2199406.7,1869390.0,61740,6188890,1545593.4,cuLibraryLoadData
1.6,40778200,3390,12029.0,4300.0,2870,3995100,122736.2,cudaLaunchKernel
1.6,39515770,224,176409.7,3215.0,2160,8360460,848643.6,cudaHostAlloc
1.4,36116530,2,18058265.0,18058265.0,87650,36028880,25414287.5,cudaDeviceSynchronize
1.4,36062809,24,1502617.0,1137515.0,141360,6749710,1738909.3,cuMemImportFromShareableHandle
0.8,19819889,86,230463.8,53990.0,9750,3186630,441867.0,cuMemCreate
0.7,18183570,2495,7288.0,4170.0,2950,3623970,86595.0,cuLaunchKernelEx
0.6,15946830,108,147655.8,36815.0,1350,3217340,436197.7,cuMemMap
0.4,10441939,128,81577.6,1200.0,870,801360,166275.2,cudaStreamCreateWithPriority
0.3,7505510,351,21383.2,5780.0,3660,2946620,189068.5,cudaLaunchKernelExC_v11060
0.2,4997510,1126,4438.3,3960.0,2800,41280,2608.6,cuLaunchKernel
0.1,3564850,1708,2087.1,1540.0,430,77150,2717.2,cudaEventQuery
0.1,3437380,26,132206.9,131380.0,1580,353560,106013.9,cudaFree
0.1,2854610,7364,387.6,320.0,160,247570,2895.2,cudaStreamIsCapturing_v10000
0.1,2367280,18,131515.6,15590.0,2190,705020,259839.7,cudaStreamCreateWithFlags
0.1,1859270,1581,1176.0,890.0,380,18280,1033.8,cudaStreamWaitEvent
0.1,1705610,1404,1214.8,640.0,330,18040,1353.8,cudaEventRecord
0.1,1523780,115,13250.3,250.0,80,327980,60771.5,cuMemGetAllocationGranularity
0.0,1097650,108,10163.4,2820.0,850,336400,35097.5,cuMemAddressReserve
0.0,1032530,744,1387.8,220.0,130,259220,15938.9,cudaThreadExchangeStreamCaptureMode_v10010
0.0,957610,98,9771.5,5790.0,1920,56960,12016.3,cudaMemsetAsync
0.0,824370,778,1059.6,830.0,340,16150,1034.1,cudaEventRecordWithFlags_v11010
0.0,699490,3390,206.3,120.0,80,17990,423.3,cuKernelGetName
0.0,691320,1179,586.4,410.0,160,18270,921.5,cudaStreamGetCaptureInfo_v12030
0.0,658430,581,1133.3,780.0,370,23910,1823.4,cudaGetFuncBySymbol_v11000
0.0,644360,2318,278.0,230.0,70,12870,403.0,cuGetProcAddress_v2
0.0,546690,3,182230.0,27870.0,23740,495080,270943.9,cudaMemGetInfo
0.0,269080,6,44846.7,43090.0,33020,58530,9354.0,cudaMemPoolCreate_v11020
0.0,258190,275,938.9,550.0,190,15080,1397.2,cudaEventCreateWithFlags
0.0,188070,2,94035.0,94035.0,70390,117680,33439.1,cuMemRelease
0.0,140530,70,2007.6,1530.0,340,7700,1610.4,cuLibraryGetKernel
0.0,121810,154,791.0,525.0,230,11000,991.0,cudaEventDestroy
0.0,46600,1,46600.0,46600.0,46600,46600,0.0,cudaProfilerStart
0.0,37200,93,400.0,190.0,150,8170,872.3,cudaGetDriverEntryPointByVersion_v12050
0.0,30050,4,7512.5,6975.0,4490,11610,3594.2,cudaStreamDestroy
0.0,19680,23,855.7,230.0,90,4920,1330.9,cudaGetDeviceProperties_v12000
0.0,14120,6,2353.3,2375.0,2050,2570,200.1,cudaMemPoolSetAttribute_v11020
0.0,8370,7,1195.7,1440.0,400,2020,657.7,cuInit
0.0,7990,5,1598.0,250.0,80,7140,3099.1,cuModuleGetLoadingMode

