
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_99236.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_99236.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_99236.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
63.6,2150155662,11518,186677.9,46060.0,1850,132537398,4080672.7,cudaMemcpyAsync
7.6,257954326,52,4960660.1,71595.0,28560,250778506,34758546.1,cuModuleLoadData
6.9,233559734,10327,22616.4,17250.0,3010,50706679,499634.6,cudaStreamSynchronize
5.1,171957837,9432,18231.3,3880.0,2440,99080099,1024771.2,cudaLaunchKernel
4.1,137084638,2097,65371.8,380.0,230,121816628,2670892.3,cuKernelGetFunction
2.7,90955798,38,2393573.6,1947139.5,62930,6988670,1770446.0,cuLibraryLoadData
1.8,60342840,8,7542855.0,8059695.0,3365360,10146920,2112299.9,cuMemExportToShareableHandle
1.6,52965740,103,514230.5,239920.0,2670,7163040,902839.3,cudaMalloc
1.3,43201649,64,675025.8,222595.0,47400,4652920,1083081.4,cuMemSetAccess
1.0,32190010,295,109118.7,3120.0,1780,5742250,520203.1,cudaHostAlloc
0.7,23332740,128,182287.0,1125.0,880,1974250,383398.8,cudaStreamCreateWithPriority
0.7,22955960,4269,5377.4,3300.0,2390,4843480,79796.3,cuLaunchKernelEx
0.5,17801170,2,8900585.0,8900585.0,18900,17782270,12560599.4,cudaDeviceSynchronize
0.5,15633320,672,23263.9,4940.0,2740,7549010,320183.6,cudaLaunchKernelExC_v11060
0.4,12187500,50,243750.0,37785.0,6980,3032880,557910.6,cuMemCreate
0.3,10376100,8,1297012.5,964010.0,150630,2963300,961791.7,cuMemImportFromShareableHandle
0.2,6990629,2097,3333.6,3100.0,2400,34930,1698.1,cuLaunchKernel
0.2,5748690,12,479057.5,19910.0,2230,3367110,1049295.9,cudaStreamCreateWithFlags
0.2,5404730,2,2702365.0,2702365.0,1298500,4106230,1985364.9,cuMemRelease
0.1,4791320,12354,387.8,340.0,160,267320,2429.6,cudaStreamIsCapturing_v10000
0.1,3496200,21,166485.7,171230.0,2920,461360,129884.1,cudaFree
0.1,2676710,2239,1195.5,910.0,400,22760,1133.0,cudaStreamWaitEvent
0.1,2416560,1957,1234.8,640.0,350,16940,1073.7,cudaEventRecord
0.1,2405770,1160,2073.9,1560.0,410,18540,1676.5,cudaEventQuery
0.1,2291860,56,40926.1,22395.0,1320,368350,55087.2,cuMemMap
0.1,1876229,281,6677.0,5480.0,1600,77340,6817.5,cudaMemsetAsync
0.1,1780450,9424,188.9,160.0,80,16910,347.4,cuKernelGetName
0.0,1466530,524,2798.7,180.0,130,272000,25070.1,cudaThreadExchangeStreamCaptureMode_v10010
0.0,923600,1867,494.7,370.0,160,6990,442.9,cudaStreamGetCaptureInfo_v12030
0.0,884180,943,937.6,740.0,330,8700,739.4,cudaEventRecordWithFlags_v11010
0.0,806200,892,903.8,740.0,390,10410,771.5,cudaGetFuncBySymbol_v11000
0.0,638630,2318,275.5,230.0,70,12530,365.4,cuGetProcAddress_v2
0.0,604700,62,9753.2,180.0,70,316770,52184.4,cuMemGetAllocationGranularity
0.0,245040,5,49008.0,51090.0,35440,57600,8529.4,cudaMemPoolCreate_v11020
0.0,227300,269,845.0,480.0,190,8080,874.2,cudaEventCreateWithFlags
0.0,167040,103,1621.7,1240.0,230,7910,1360.9,cuLibraryGetKernel
0.0,165930,56,2963.0,1815.0,610,19830,3825.5,cuMemAddressReserve
0.0,123530,146,846.1,580.0,260,3100,663.9,cudaEventDestroy
0.0,68730,3,22910.0,22680.0,20470,25580,2562.8,cudaMemGetInfo
0.0,36470,93,392.2,180.0,140,7120,775.2,cudaGetDriverEntryPointByVersion_v12050
0.0,18850,1,18850.0,18850.0,18850,18850,0.0,cudaProfilerStart
0.0,12430,5,2486.0,2500.0,2370,2550,72.3,cudaMemPoolSetAttribute_v11020
0.0,11770,5,2354.0,360.0,190,10610,4615.8,cuModuleGetLoadingMode
0.0,11170,22,507.7,225.0,80,2280,617.1,cudaGetDeviceProperties_v12000
0.0,8320,7,1188.6,1480.0,430,2040,643.6,cuInit

