
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387223.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387223.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387223.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
81.9,8034235797,7456,1077553.1,36100.0,2020,201088668,11925644.1,cudaMemcpyAsync
9.3,910299580,40,22757489.5,94645.0,34520,652861853,108180285.0,cuModuleLoadData
1.6,154163228,4884,31565.0,17515.0,3240,54383699,778864.9,cudaStreamSynchronize
1.2,113912759,24,4746365.0,4113845.0,651150,11072030,3121222.0,cuMemExportToShareableHandle
1.0,97126510,9631,10084.8,4230.0,2840,14957850,223771.9,cudaLaunchKernel
0.9,86737139,116,747734.0,279210.0,45920,9587039,1330105.7,cuMemSetAccess
0.7,71466499,34,2101955.9,1820475.0,59470,6455550,1597939.0,cuLibraryLoadData
0.5,50518709,8158,6192.5,4000.0,2900,10033550,117565.8,cuLaunchKernelEx
0.5,48578909,97,500813.5,237790.0,2670,5663860,871769.5,cudaMalloc
0.4,39646889,222,178589.6,3425.0,1650,9538290,923881.0,cudaHostAlloc
0.3,27360859,30,912028.6,654760.0,1580,2651380,910216.8,cudaFree
0.3,26393580,2,13196790.0,13196790.0,331750,26061830,18193914.0,cudaDeviceSynchronize
0.3,24711080,78,316808.7,137670.0,7140,5410730,682666.3,cuMemCreate
0.2,23867560,24,994481.7,701505.0,63300,3310360,970241.5,cuMemImportFromShareableHandle
0.2,16276740,3953,4117.6,3840.0,2830,38130,1834.2,cuLaunchKernel
0.2,14756239,100,147562.4,36150.0,1460,2837250,393223.0,cuMemMap
0.1,11312690,859,13169.6,5790.0,3080,2957610,129650.7,cudaLaunchKernelExC_v11060
0.1,11257010,128,87945.4,1595.0,890,1478060,197002.3,cudaStreamCreateWithPriority
0.1,10935540,3953,2766.4,360.0,210,5324560,91464.4,cuKernelGetFunction
0.1,10669400,7816,1365.1,710.0,350,39070,1664.3,cudaEventQuery
0.0,4079190,2985,1366.6,710.0,330,54240,1976.7,cudaEventRecord
0.0,4029210,3111,1295.1,940.0,390,38390,1391.1,cudaStreamWaitEvent
0.0,3760700,16,235043.8,10835.0,2740,1862280,597813.8,cudaStreamCreateWithFlags
0.0,3448310,8827,390.7,320.0,150,277110,2973.0,cudaStreamIsCapturing_v10000
0.0,2373110,2,1186555.0,1186555.0,532600,1840510,924832.0,cuMemRelease
0.0,1996120,9631,207.3,140.0,80,59190,739.8,cuKernelGetName
0.0,1703110,1800,946.2,760.0,330,21490,967.7,cudaEventRecordWithFlags_v11010
0.0,1598780,1317,1214.0,830.0,330,134500,5368.7,cudaGetFuncBySymbol_v11000
0.0,1543880,186,8300.4,6130.0,1820,70550,9643.2,cudaMemsetAsync
0.0,1489250,106,14049.5,275.0,80,308180,61684.9,cuMemGetAllocationGranularity
0.0,1489010,2609,570.7,410.0,160,22420,888.3,cudaStreamGetCaptureInfo_v12030
0.0,964710,1088,886.7,180.0,130,291400,12262.0,cudaThreadExchangeStreamCaptureMode_v10010
0.0,681540,100,6815.4,2505.0,660,124740,16797.0,cuMemAddressReserve
0.0,592290,2318,255.5,210.0,70,12950,356.8,cuGetProcAddress_v2
0.0,428590,5,85718.0,65930.0,49770,128190,39029.9,cudaMemPoolCreate_v11020
0.0,286780,305,940.3,570.0,190,9220,1006.5,cudaEventCreateWithFlags
0.0,237170,196,1210.1,930.0,230,16260,1566.5,cudaEventDestroy
0.0,219790,3,73263.3,29830.0,22510,167450,81650.1,cudaMemGetInfo
0.0,131130,71,1846.9,1260.0,360,7300,1626.7,cuLibraryGetKernel
0.0,55640,1,55640.0,55640.0,55640,55640,0.0,cudaProfilerStart
0.0,42860,93,460.9,200.0,140,12330,1283.5,cudaGetDriverEntryPointByVersion_v12050
0.0,27780,4,6945.0,6515.0,3780,10970,3358.9,cudaStreamDestroy
0.0,14740,22,670.0,180.0,80,5400,1190.2,cudaGetDeviceProperties_v12000
0.0,10700,5,2140.0,160.0,90,9830,4301.2,cuModuleGetLoadingMode
0.0,10140,5,2028.0,2330.0,1270,2550,610.7,cudaMemPoolSetAttribute_v11020
0.0,7510,7,1072.9,1290.0,370,2130,668.6,cuInit

