
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node0_capture/worker_process_1274518.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node0_capture/worker_process_1274518.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node0_capture/worker_process_1274518.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
80.5,6030165950,22403,269167.8,26560.0,1840,389090896,9513758.1,cudaMemcpyAsync
6.8,509512555,17720,28753.5,3910.0,2460,342688706,2595564.0,cudaLaunchKernel
4.0,302011915,20596,14663.6,11990.0,2920,42803850,304117.5,cudaStreamSynchronize
1.4,107537630,16,6721101.9,5745460.0,1239380,15555270,4219183.3,cuMemExportToShareableHandle
1.3,94931828,39,2434149.4,1995970.0,60640,7012270,1859310.3,cuLibraryLoadData
0.9,69565479,64,1086960.6,756030.0,79550,4515510,1005465.8,cuMemSetAccess
0.8,60021799,52,1154265.4,69210.0,29990,53666199,7431610.2,cuModuleLoadData
0.8,56267000,128,439585.9,1645.0,860,5682240,1059005.5,cudaStreamCreateWithPriority
0.7,51441230,130,395701.8,178475.0,3960,5788830,696628.3,cudaMalloc
0.6,41965150,8497,4938.8,3330.0,2400,5908260,79156.3,cuLaunchKernelEx
0.4,26444220,1313,20140.3,5060.0,2770,16369670,460069.7,cudaLaunchKernelExC_v11060
0.3,25726240,4350,5914.1,3120.0,2430,2772560,77218.4,cuLaunchKernel
0.3,22153569,33,671320.3,407760.0,17380,3715600,890576.6,cuMemCreate
0.2,15032179,2,7516089.5,7516089.5,18100,15014079,10603758.4,cudaDeviceSynchronize
0.2,14548440,16,909277.5,530035.0,73470,4436930,1057891.5,cuMemImportFromShareableHandle
0.1,10675120,4350,2454.1,370.0,220,3350300,65151.2,cuKernelGetFunction
0.1,9254560,205,45144.2,3320.0,1780,5343330,386196.8,cudaHostAlloc
0.1,9111050,22890,398.0,370.0,170,327690,2180.9,cudaStreamIsCapturing_v10000
0.1,6995030,48,145729.8,16320.0,1190,1659140,337713.5,cuMemMap
0.1,4418390,3752,1177.6,960.0,470,23750,785.6,cudaStreamWaitEvent
0.1,4238080,3145,1347.6,940.0,370,25350,1144.3,cudaEventRecord
0.0,3484010,17712,196.7,170.0,80,184320,1411.7,cuKernelGetName
0.0,3397680,21,161794.3,137700.0,5890,346970,102227.6,cudaFree
0.0,2874180,502,5725.5,5400.0,1700,54520,3309.5,cudaMemsetAsync
0.0,1565780,3279,477.5,390.0,160,22630,557.5,cudaStreamGetCaptureInfo_v12030
0.0,1494030,790,1891.2,1610.0,450,23740,1745.7,cudaEventQuery
0.0,1315360,1571,837.3,750.0,450,10280,530.6,cudaGetFuncBySymbol_v11000
0.0,1109980,1085,1023.0,800.0,320,26970,1582.8,cudaEventRecordWithFlags_v11010
0.0,579760,50,11595.2,225.0,90,302530,55767.4,cuMemGetAllocationGranularity
0.0,445860,1861,239.6,200.0,70,7040,269.2,cuGetProcAddress_v2
0.0,185710,99,1875.9,1250.0,230,6990,1544.1,cuLibraryGetKernel
0.0,175270,170,1031.0,690.0,190,7900,948.1,cudaEventCreateWithFlags
0.0,167890,48,3497.7,2470.0,660,21530,3833.4,cuMemAddressReserve
0.0,160590,5,32118.0,14560.0,3720,115310,46918.2,cudaStreamCreateWithFlags
0.0,96590,2,48295.0,48295.0,46770,49820,2156.7,cudaMemPoolCreate_v11020
0.0,80490,3,26830.0,28910.0,20880,30700,5230.0,cudaMemGetInfo
0.0,73180,1,73180.0,73180.0,73180,73180,0.0,cuMemRelease
0.0,62740,56,1120.4,970.0,440,2370,609.2,cudaEventDestroy
0.0,54700,89,614.6,370.0,140,12450,1364.9,cudaGetDriverEntryPointByVersion_v12050
0.0,54670,208,262.8,170.0,120,4850,538.3,cudaThreadExchangeStreamCaptureMode_v10010
0.0,17210,1,17210.0,17210.0,17210,17210,0.0,cudaProfilerStart
0.0,12620,4,3155.0,500.0,80,11540,5598.9,cuModuleGetLoadingMode
0.0,9270,19,487.9,310.0,140,1880,459.6,cudaGetDeviceProperties_v12000
0.0,8030,6,1338.3,1125.0,330,3100,1007.9,cuInit
0.0,4190,2,2095.0,2095.0,1610,2580,685.9,cudaMemPoolSetAttribute_v11020

