
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp2_dist/prefill_128k/node0_capture/worker_process_1463673.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp2_dist/prefill_128k/node0_capture/worker_process_1463673.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp2_dist/prefill_128k/node0_capture/worker_process_1463673.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
60.9,2386806318,11496,207620.6,81460.0,2030,148243689,4129644.0,cudaMemcpyAsync
16.5,644616372,40,16115409.3,98895.0,33320,243551657,49946393.0,cuModuleLoadData
6.8,265443805,10354,25636.8,18340.0,4240,50194210,493997.6,cudaStreamSynchronize
2.6,102531989,5764,17788.3,4235.0,2850,40937710,574052.8,cudaLaunchKernel
1.9,73836769,34,2171669.7,1747015.0,63800,6725270,1698589.8,cuLibraryLoadData
1.8,72042039,2,36021019.5,36021019.5,51100,71990939,50869148.0,cudaDeviceSynchronize
1.6,62615439,100,626154.4,196910.0,48610,5524280,1016845.7,cuMemSetAccess
1.5,58551039,16,3659439.9,2562900.0,174900,11976860,2921797.0,cuMemExportToShareableHandle
1.4,54454130,123,442716.5,163020.0,3590,3619520,654177.6,cudaMalloc
0.8,33136190,128,258876.5,1375.0,880,4977210,664226.0,cudaStreamCreateWithPriority
0.8,30099739,166,181323.7,3665.0,1850,5516780,663867.9,cudaHostAlloc
0.7,26698530,4673,5713.4,4020.0,2790,3610000,58303.3,cuLaunchKernelEx
0.5,20596799,2229,9240.4,370.0,210,15479400,331519.9,cuKernelGetFunction
0.5,19242410,16,1202650.6,690400.0,121910,4958240,1472765.4,cuMemImportFromShareableHandle
0.3,10113710,616,16418.4,5720.0,3320,3486790,167759.1,cudaLaunchKernelExC_v11060
0.3,9872990,70,141042.7,37810.0,6580,1229080,231800.8,cuMemCreate
0.2,9267320,2229,4157.6,3900.0,2740,29570,1783.6,cuLaunchKernel
0.2,6019920,84,71665.7,35485.0,1100,976930,157182.1,cuMemMap
0.1,5057800,12141,416.6,360.0,160,249960,2345.3,cudaStreamIsCapturing_v10000
0.1,4221650,3644,1158.5,720.0,350,24650,1416.0,cudaEventQuery
0.1,4121900,30,137396.7,133160.0,1650,343160,96258.7,cudaFree
0.1,2791890,2227,1253.7,960.0,400,23450,1266.7,cudaStreamWaitEvent
0.1,2661920,1945,1368.6,710.0,350,21750,1568.5,cudaEventRecord
0.0,1683080,576,2922.0,180.0,130,331530,27097.4,cudaThreadExchangeStreamCaptureMode_v10010
0.0,1204080,2,602040.0,602040.0,291150,912930,439664.9,cuMemRelease
0.0,1152350,5764,199.9,130.0,80,13290,375.8,cuKernelGetName
0.0,1025370,1841,557.0,430.0,160,26700,912.3,cudaStreamGetCaptureInfo_v12030
0.0,990920,120,8257.7,5840.0,2000,70780,11070.4,cudaMemsetAsync
0.0,900130,5,180026.0,39950.0,35250,744700,315680.1,cudaMemPoolCreate_v11020
0.0,884830,893,990.9,780.0,320,32100,1459.9,cudaGetFuncBySymbol_v11000
0.0,776990,802,968.8,850.0,330,6990,636.3,cudaEventRecordWithFlags_v11010
0.0,735210,12,61267.5,16065.0,2180,319220,103726.0,cudaStreamCreateWithFlags
0.0,683360,90,7592.9,240.0,80,325730,48142.8,cuMemGetAllocationGranularity
0.0,587570,2318,253.5,220.0,80,8520,267.5,cuGetProcAddress_v2
0.0,393840,84,4688.6,1585.0,590,181420,19734.7,cuMemAddressReserve
0.0,192490,224,859.3,530.0,190,7560,873.4,cudaEventCreateWithFlags
0.0,148150,71,2086.6,1240.0,350,12410,2193.1,cuLibraryGetKernel
0.0,114660,100,1146.6,675.0,220,15500,1923.1,cudaEventDestroy
0.0,70330,3,23443.3,23400.0,21310,25620,2155.3,cudaMemGetInfo
0.0,40550,93,436.0,190.0,130,10240,1076.6,cudaGetDriverEntryPointByVersion_v12050
0.0,36510,1,36510.0,36510.0,36510,36510,0.0,cudaProfilerStart
0.0,13120,14,937.1,485.0,90,5060,1339.3,cudaGetDeviceProperties_v12000
0.0,9900,5,1980.0,160.0,90,8690,3763.4,cuModuleGetLoadingMode
0.0,9080,7,1297.1,1270.0,310,3150,944.9,cuInit
0.0,9080,5,1816.0,1530.0,1110,2620,645.7,cudaMemPoolSetAttribute_v11020

