
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp2_dist/prefill_128k/node0_capture/worker_process_947276.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp2_dist/prefill_128k/node0_capture/worker_process_947276.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp2_dist/prefill_128k/node0_capture/worker_process_947276.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
62.2,2260096435,11496,196598.5,67900.0,1680,147054038,4095261.1,cudaMemcpyAsync
16.2,586765054,40,14669126.3,90225.0,34650,235320267,47429369.8,cuModuleLoadData
7.6,275729428,10354,26630.2,19380.0,3660,50424889,496119.9,cudaStreamSynchronize
2.2,80966709,2,40483354.5,40483354.5,24510,80942199,57217446.6,cudaDeviceSynchronize
1.9,70603429,34,2076571.4,1811580.0,58660,6240659,1571949.6,cuLibraryLoadData
1.8,66462650,5764,11530.6,3430.0,2380,15873160,249796.2,cudaLaunchKernel
1.3,48382550,100,483825.5,208095.0,48140,5934160,791160.1,cuMemSetAccess
1.2,42176149,16,2636009.3,2671120.0,776470,4324870,1101194.8,cuMemExportToShareableHandle
0.9,34474180,123,280277.9,190540.0,2920,2810490,348511.6,cudaMalloc
0.8,30443699,166,183395.8,3650.0,1710,10049110,881142.0,cudaHostAlloc
0.8,30439170,2229,13656.0,350.0,210,23946070,511863.8,cuKernelGetFunction
0.6,22858390,4673,4891.6,3200.0,2320,3873790,61548.7,cuLaunchKernelEx
0.3,10639850,70,151997.9,34930.0,6550,1330040,246889.2,cuMemCreate
0.2,8783309,128,68619.6,1280.0,880,487510,124392.4,cudaStreamCreateWithPriority
0.2,8690270,616,14107.6,4940.0,2750,3252710,151174.7,cudaLaunchKernelExC_v11060
0.2,8226129,16,514133.1,250300.0,56570,1607550,513635.1,cuMemImportFromShareableHandle
0.2,7494450,2229,3362.2,2990.0,2340,42530,2344.3,cuLaunchKernel
0.2,5636700,30,187890.0,130100.0,1310,2122570,373968.9,cudaFree
0.1,5210080,12,434173.3,13630.0,2310,4680240,1340293.1,cudaStreamCreateWithFlags
0.1,4992980,12141,411.2,370.0,160,265550,2440.2,cudaStreamIsCapturing_v10000
0.1,4012730,3716,1079.9,640.0,380,25860,1406.1,cudaEventQuery
0.1,3939740,84,46901.7,21550.0,990,594570,77826.8,cuMemMap
0.1,2710520,1945,1393.6,690.0,340,92070,2544.8,cudaEventRecord
0.1,2600820,2227,1167.9,880.0,390,21900,1014.8,cudaStreamWaitEvent
0.0,1648690,668,2468.1,180.0,130,340950,24661.3,cudaThreadExchangeStreamCaptureMode_v10010
0.0,1021810,1841,555.0,400.0,160,18990,939.3,cudaStreamGetCaptureInfo_v12030
0.0,952380,5764,165.2,130.0,80,2650,127.1,cuKernelGetName
0.0,896890,120,7474.1,5820.0,1510,68550,9872.7,cudaMemsetAsync
0.0,879950,2,439975.0,439975.0,60570,819380,536559.7,cuMemRelease
0.0,816910,2318,352.4,300.0,70,11100,356.7,cuGetProcAddress_v2
0.0,792590,893,887.6,750.0,360,20320,1045.5,cudaGetFuncBySymbol_v11000
0.0,723980,802,902.7,795.0,340,9280,655.8,cudaEventRecordWithFlags_v11010
0.0,646920,90,7188.0,155.0,80,332830,46047.7,cuMemGetAllocationGranularity
0.0,285020,84,3393.1,1620.0,640,77190,8669.9,cuMemAddressReserve
0.0,212340,5,42468.0,41730.0,33120,55290,8224.2,cudaMemPoolCreate_v11020
0.0,186030,218,853.3,495.0,190,11250,1030.9,cudaEventCreateWithFlags
0.0,161560,71,2275.5,1650.0,370,10650,2059.0,cuLibraryGetKernel
0.0,103040,100,1030.4,780.0,230,10090,1374.8,cudaEventDestroy
0.0,64140,3,21380.0,19030.0,18720,26390,4341.6,cudaMemGetInfo
0.0,42000,93,451.6,180.0,140,9420,1016.4,cudaGetDriverEntryPointByVersion_v12050
0.0,17830,1,17830.0,17830.0,17830,17830,0.0,cudaProfilerStart
0.0,14300,5,2860.0,260.0,110,12850,5591.9,cuModuleGetLoadingMode
0.0,13560,14,968.6,525.0,90,3200,1011.5,cudaGetDeviceProperties_v12000
0.0,11170,7,1595.7,1440.0,420,3790,1197.1,cuInit
0.0,9190,5,1838.0,1980.0,1280,2220,364.9,cudaMemPoolSetAttribute_v11020

