
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164286.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164286.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164286.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
84.5,5450347232,8341,653440.5,36210.0,2020,119536229,7181219.0,cudaMemcpyAsync
3.8,247977987,40,6199449.7,91315.0,38490,212325857,33794154.0,cuModuleLoadData
2.8,180945346,5652,32014.4,17660.0,3360,54339999,737371.3,cudaStreamSynchronize
1.2,77347800,11442,6760.0,4090.0,2820,5584120,76568.7,cudaLaunchKernel
1.2,75100310,33,2275767.0,1885370.0,57430,6007780,1656270.8,cuLibraryLoadData
1.1,70707397,24,2946141.5,2804710.0,220570,5938369,1515047.6,cuMemExportToShareableHandle
0.9,60496370,124,487874.0,189740.0,50320,4791340,774905.5,cuMemSetAccess
0.6,41043109,99,414576.9,163710.0,3300,6184860,915329.2,cudaMalloc
0.6,40614659,7679,5289.1,3970.0,2860,3632960,46034.3,cuLaunchKernelEx
0.5,33107640,2,16553820.0,16553820.0,45400,33062240,23346431.5,cudaDeviceSynchronize
0.5,30176870,228,132354.7,3035.0,1780,5408460,586319.1,cudaHostAlloc
0.3,22123700,86,257252.3,49685.0,8730,2743070,573427.8,cuMemCreate
0.3,16954450,4234,4004.4,3780.0,2680,42060,1653.5,cuLaunchKernel
0.3,16150259,24,672927.5,426120.0,97350,2912439,667366.4,cuMemImportFromShareableHandle
0.2,12367110,1299,9520.5,4630.0,3190,3232680,102460.8,cudaLaunchKernelExC_v11060
0.2,9846179,128,76923.3,1215.0,880,959910,154878.8,cudaStreamCreateWithPriority
0.1,9185570,4712,1949.4,1530.0,340,32180,1800.6,cudaEventQuery
0.1,8446740,108,78210.6,31890.0,1320,2382130,245334.1,cuMemMap
0.1,7373090,18,409616.1,14620.0,2440,4784180,1159409.1,cudaStreamCreateWithFlags
0.1,6217700,4234,1468.5,360.0,210,1550160,34786.2,cuKernelGetFunction
0.1,4670450,3660,1276.1,650.0,330,106630,2374.8,cudaEventRecord
0.1,4550370,3885,1171.3,860.0,390,18780,909.1,cudaStreamWaitEvent
0.1,4524240,26,174009.2,137185.0,1440,1406290,269097.3,cudaFree
0.1,3893990,10388,374.9,320.0,160,260420,2581.9,cudaStreamIsCapturing_v10000
0.0,2221800,1584,1402.7,170.0,120,897280,25934.0,cudaThreadExchangeStreamCaptureMode_v10010
0.0,2034810,2122,958.9,730.0,330,14870,835.2,cudaEventRecordWithFlags_v11010
0.0,1996670,11442,174.5,120.0,80,18330,330.5,cuKernelGetName
0.0,1575360,194,8120.4,6545.0,1700,55660,7975.2,cudaMemsetAsync
0.0,1531030,2907,526.7,450.0,160,16510,604.7,cudaStreamGetCaptureInfo_v12030
0.0,1495520,1541,970.5,770.0,360,29110,1391.3,cudaGetFuncBySymbol_v11000
0.0,1462730,115,12719.4,240.0,70,333240,58283.8,cuMemGetAllocationGranularity
0.0,1370290,2,685145.0,685145.0,62910,1307380,879973.2,cuMemRelease
0.0,1020820,3,340273.3,33570.0,27800,959450,536230.5,cudaMemGetInfo
0.0,882730,108,8173.4,2820.0,620,105220,16884.1,cuMemAddressReserve
0.0,639280,2318,275.8,220.0,70,7780,288.7,cuGetProcAddress_v2
0.0,410730,461,891.0,550.0,190,16170,1045.2,cudaEventCreateWithFlags
0.0,382440,6,63740.0,50765.0,34280,145940,41315.4,cudaMemPoolCreate_v11020
0.0,255840,346,739.4,550.0,220,10780,738.3,cudaEventDestroy
0.0,145780,70,2082.6,1455.0,330,14420,2064.0,cuLibraryGetKernel
0.0,40690,93,437.5,190.0,150,10150,1068.4,cudaGetDriverEntryPointByVersion_v12050
0.0,31430,1,31430.0,31430.0,31430,31430,0.0,cudaProfilerStart
0.0,30780,4,7695.0,6525.0,4450,13280,4125.1,cudaStreamDestroy
0.0,17950,23,780.4,210.0,80,4880,1216.7,cudaGetDeviceProperties_v12000
0.0,13780,6,2296.7,2400.0,1810,2640,304.3,cudaMemPoolSetAttribute_v11020
0.0,11230,7,1604.3,1680.0,460,3670,1143.1,cuInit
0.0,10120,5,2024.0,360.0,80,8620,3695.1,cuModuleGetLoadingMode

