
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164302.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164302.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164302.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
90.2,8211195909,7582,1082985.5,35845.0,1910,203301597,12065981.6,cudaMemcpyAsync
1.7,156262399,4861,32146.1,17440.0,2970,54430199,783980.0,cudaStreamSynchronize
1.2,112511678,11405,9865.1,3290.0,2380,34060369,342156.1,cudaLaunchKernel
1.2,109657519,52,2108798.4,72450.0,27660,104710549,14507769.7,cuModuleLoadData
1.0,88757288,38,2335718.1,1858700.0,58829,7068670,1727223.2,cuLibraryLoadData
0.9,80782148,24,3365922.8,2903290.0,784980,9539530,2155509.9,cuMemExportToShareableHandle
0.6,58307569,3695,15780.1,340.0,210,45797410,768000.6,cuKernelGetFunction
0.6,50237078,116,433078.3,187720.0,50590,6095750,745348.6,cuMemSetAccess
0.5,44894398,99,453478.8,199890.0,3490,6960940,1112183.4,cudaMalloc
0.3,30408919,6606,4603.2,3180.0,2380,3832070,51879.5,cuLaunchKernelEx
0.3,25451000,1216,20930.1,3720.0,2700,16488730,482211.8,cudaLaunchKernelExC_v11060
0.2,18272189,24,761341.2,277010.0,65680,5980840,1253231.8,cuMemImportFromShareableHandle
0.2,17939430,78,229992.7,37720.0,9260,3716880,553606.2,cuMemCreate
0.2,16456369,417,39463.7,3030.0,1740,5639109,321886.3,cudaHostAlloc
0.2,15676930,2,7838465.0,7838465.0,27440,15649490,11046457.5,cudaDeviceSynchronize
0.1,11726040,3695,3173.5,2980.0,2330,36100,1425.6,cuLaunchKernel
0.1,9418180,128,73579.5,1345.0,870,1053970,156610.6,cudaStreamCreateWithPriority
0.1,6900490,3780,1825.5,1530.0,400,20740,1496.0,cudaEventQuery
0.1,5255990,16,328499.4,17985.0,2440,4521970,1123607.0,cudaStreamCreateWithFlags
0.1,5100410,100,51004.1,44430.0,1340,581000,72463.7,cuMemMap
0.0,3672620,3177,1156.0,810.0,390,56290,1329.5,cudaStreamWaitEvent
0.0,3570340,2997,1191.3,600.0,330,22200,1311.5,cudaEventRecord
0.0,3524880,27,130551.1,112580.0,3210,330550,98115.1,cudaFree
0.0,3429280,9400,364.8,280.0,160,278980,2905.9,cudaStreamIsCapturing_v10000
0.0,1724200,2133,808.3,580.0,320,24150,933.5,cudaEventRecordWithFlags_v11010
0.0,1711410,11397,150.2,110.0,80,17240,216.4,cuKernelGetName
0.0,1455820,196,7427.7,5760.0,1590,62770,7899.9,cudaMemsetAsync
0.0,1434820,106,13536.0,195.0,80,316860,60061.8,cuMemGetAllocationGranularity
0.0,1366580,2619,521.8,350.0,160,22030,807.1,cudaStreamGetCaptureInfo_v12030
0.0,1146230,1316,871.0,760.0,370,18710,776.2,cudaGetFuncBySymbol_v11000
0.0,986240,2,493120.0,493120.0,138560,847680,501423.6,cuMemRelease
0.0,841450,1008,834.8,180.0,120,291270,11649.6,cudaThreadExchangeStreamCaptureMode_v10010
0.0,641990,2318,277.0,230.0,70,8890,318.1,cuGetProcAddress_v2
0.0,514710,100,5147.1,2270.0,560,76210,10648.0,cuMemAddressReserve
0.0,381460,447,853.4,520.0,190,8800,756.0,cudaEventCreateWithFlags
0.0,362520,5,72504.0,55430.0,48590,141590,38976.4,cudaMemPoolCreate_v11020
0.0,249020,338,736.7,545.0,240,7000,563.8,cudaEventDestroy
0.0,162090,95,1706.2,1320.0,400,8960,1532.2,cuLibraryGetKernel
0.0,84480,3,28160.0,22200.0,21850,40430,10627.6,cudaMemGetInfo
0.0,48530,93,521.8,210.0,140,15790,1635.9,cudaGetDriverEntryPointByVersion_v12050
0.0,30470,4,7617.5,7330.0,4460,11350,3629.7,cudaStreamDestroy
0.0,18030,1,18030.0,18030.0,18030,18030,0.0,cudaProfilerStart
0.0,12030,5,2406.0,2470.0,2170,2510,137.9,cudaMemPoolSetAttribute_v11020
0.0,9630,7,1375.7,1500.0,410,3710,1177.8,cuInit
0.0,9500,22,431.8,300.0,90,990,289.5,cudaGetDeviceProperties_v12000
0.0,8860,5,1772.0,280.0,80,7430,3175.5,cuModuleGetLoadingMode

