
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1049910.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1049910.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1049910.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
54.4,1916914950,11484,166920.5,38135.0,2030,125050858,3808810.2,cudaMemcpyAsync
20.6,727037312,40,18175932.8,97010.0,35290,244129747,55153154.4,cuModuleLoadData
6.8,239728566,10350,23162.2,17780.0,3940,50612110,498015.7,cudaStreamSynchronize
3.5,123247857,9092,13555.6,4530.0,2750,41145599,464641.9,cudaLaunchKernel
2.4,84872199,2,42436099.5,42436099.5,64910,84807289,59921910.8,cudaDeviceSynchronize
2.1,72793950,34,2140998.5,1876830.0,64120,6658800,1603516.6,cuLibraryLoadData
2.0,68953519,105,656700.2,202960.0,3820,10823180,1264570.4,cudaMalloc
1.5,51852228,8,6481528.5,5715615.0,1266320,14724180,4236198.8,cuMemExportToShareableHandle
1.4,48879150,64,763736.7,278640.0,48060,8622190,1322965.7,cuMemSetAccess
1.0,36270449,167,217188.3,3740.0,1940,10032550,962209.7,cudaHostAlloc
0.8,29290310,4673,6268.0,4160.0,2910,5317450,84840.0,cuLaunchKernelEx
0.6,22569260,128,176322.3,1260.0,870,1578130,320131.0,cudaStreamCreateWithPriority
0.5,15910350,50,318207.0,78455.0,7070,1855390,478161.1,cuMemCreate
0.4,13482410,8,1685301.3,879980.0,353030,6649380,2070801.7,cuMemImportFromShareableHandle
0.3,10138510,2229,4548.5,400.0,220,3595870,93311.5,cuKernelGetFunction
0.3,9475650,2229,4251.1,3980.0,2820,38840,1842.5,cuLaunchKernel
0.3,9406469,2,4703234.5,4703234.5,765460,8641009,5568854.1,cuMemRelease
0.3,9389740,625,15023.6,5820.0,3300,3307470,153455.4,cudaLaunchKernelExC_v11060
0.1,5226080,12123,431.1,390.0,160,290370,2671.8,cudaStreamIsCapturing_v10000
0.1,4437120,3603,1231.5,720.0,370,27270,1525.5,cudaEventQuery
0.1,4145430,56,74025.5,51790.0,1710,512480,98699.7,cuMemMap
0.1,3488040,25,139521.6,132070.0,1650,385870,113002.0,cudaFree
0.1,2747820,2223,1236.1,970.0,410,28370,1128.3,cudaStreamWaitEvent
0.1,2697080,1945,1386.7,770.0,350,21670,1426.0,cudaEventRecord
0.1,2206050,306,7209.3,5610.0,1770,120910,9869.6,cudaMemsetAsync
0.1,1945160,9092,213.9,170.0,80,117140,1262.8,cuKernelGetName
0.1,1942650,588,3303.8,260.0,130,437690,31571.7,cudaThreadExchangeStreamCaptureMode_v10010
0.0,1712800,12,142733.3,16660.0,2380,1208160,345930.4,cudaStreamCreateWithFlags
0.0,990070,1857,533.2,420.0,160,15320,616.3,cudaStreamGetCaptureInfo_v12030
0.0,891070,893,997.8,780.0,380,15330,1097.0,cudaGetFuncBySymbol_v11000
0.0,863549,802,1076.7,960.0,350,23680,1019.7,cudaEventRecordWithFlags_v11010
0.0,844780,2318,364.4,300.0,70,15140,441.1,cuGetProcAddress_v2
0.0,633350,62,10215.3,230.0,80,320260,53743.5,cuMemGetAllocationGranularity
0.0,308710,79,3907.7,1730.0,550,129220,14367.9,cuLibraryGetKernel
0.0,278680,56,4976.4,2165.0,620,21600,6101.2,cuMemAddressReserve
0.0,251360,5,50272.0,53780.0,33730,65930,12891.9,cudaMemPoolCreate_v11020
0.0,191880,216,888.3,545.0,190,8380,992.7,cudaEventCreateWithFlags
0.0,108580,100,1085.8,690.0,220,10790,1507.4,cudaEventDestroy
0.0,85110,3,28370.0,29820.0,19910,35380,7836.3,cudaMemGetInfo
0.0,44110,93,474.3,180.0,140,12490,1306.9,cudaGetDriverEntryPointByVersion_v12050
0.0,18210,1,18210.0,18210.0,18210,18210,0.0,cudaProfilerStart
0.0,17260,22,784.5,340.0,210,6740,1368.8,cudaGetDeviceProperties_v12000
0.0,12050,5,2410.0,230.0,120,10530,4550.9,cuModuleGetLoadingMode
0.0,10530,5,2106.0,2290.0,1390,2500,443.7,cudaMemPoolSetAttribute_v11020
0.0,10440,7,1491.4,1340.0,460,3680,1088.9,cuInit

