
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_99225.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_99225.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_99225.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
61.1,2099566264,11518,182285.7,38220.0,1710,134959227,4112898.5,cudaMemcpyAsync
10.6,362569404,52,6972488.5,65340.0,28470,354553844,49148591.2,cuModuleLoadData
6.9,235636909,10327,22817.6,17270.0,3130,50677950,499397.2,cudaStreamSynchronize
5.4,186663147,9432,19790.4,3680.0,2320,117206549,1210545.3,cudaLaunchKernel
4.4,149963338,2097,71513.3,360.0,220,133965868,2937385.4,cuKernelGetFunction
2.6,87984888,38,2315391.8,2058520.0,59010,6506220,1708327.6,cuLibraryLoadData
1.4,46674589,103,453151.3,175190.0,3040,7759330,896994.4,cudaMalloc
1.2,39926370,8,4990796.3,4575995.0,2246830,8807540,2499959.7,cuMemExportToShareableHandle
1.0,35061260,295,118851.7,3070.0,1770,10651960,744411.7,cudaHostAlloc
1.0,34116019,2,17058009.5,17058009.5,23980,34092039,24089755.5,cudaDeviceSynchronize
1.0,33379838,64,521560.0,224860.0,46410,5567390,877523.9,cuMemSetAccess
0.7,22881790,128,178764.0,1070.0,870,1395100,339491.3,cudaStreamCreateWithPriority
0.6,21831590,4269,5114.0,3070.0,2270,4350730,75784.7,cuLaunchKernelEx
0.4,13317760,8,1664720.0,1173785.0,273330,4131600,1289113.3,cuMemImportFromShareableHandle
0.4,12667040,672,18849.8,4710.0,2660,4447950,224232.2,cudaLaunchKernelExC_v11060
0.3,8698830,50,173976.6,36055.0,6620,1710700,313927.1,cuMemCreate
0.2,6659110,2097,3175.5,2910.0,2310,30980,1739.9,cuLaunchKernel
0.2,5585020,56,99732.5,20770.0,1220,1999770,292007.5,cuMemMap
0.1,4880240,2,2440120.0,2440120.0,426080,4454160,2848282.7,cuMemRelease
0.1,4612850,12354,373.4,330.0,160,277810,2526.1,cudaStreamIsCapturing_v10000
0.1,3100960,12,258413.3,14180.0,2010,2136210,613883.5,cudaStreamCreateWithFlags
0.1,2876090,21,136956.7,136010.0,2470,395820,113786.0,cudaFree
0.1,2596250,1419,1829.6,1400.0,400,20650,1773.3,cudaEventQuery
0.1,2540470,2239,1134.6,890.0,430,17240,695.4,cudaStreamWaitEvent
0.1,2470910,1957,1262.6,620.0,340,39770,1515.0,cudaEventRecord
0.0,1717410,281,6111.8,5350.0,1450,66530,5577.1,cudaMemsetAsync
0.0,1535670,9424,163.0,140.0,80,11150,141.1,cuKernelGetName
0.0,1468270,522,2812.8,180.0,120,281360,25363.2,cudaThreadExchangeStreamCaptureMode_v10010
0.0,877790,1867,470.2,350.0,160,16930,536.5,cudaStreamGetCaptureInfo_v12030
0.0,849290,943,900.6,720.0,320,15240,819.3,cudaEventRecordWithFlags_v11010
0.0,758840,2318,327.4,290.0,70,7350,290.4,cuGetProcAddress_v2
0.0,738910,892,828.4,720.0,370,6070,534.0,cudaGetFuncBySymbol_v11000
0.0,609460,62,9830.0,210.0,80,305190,52261.4,cuMemGetAllocationGranularity
0.0,232020,5,46404.0,53820.0,32180,54890,11174.4,cudaMemPoolCreate_v11020
0.0,210100,275,764.0,470.0,190,5890,664.2,cudaEventCreateWithFlags
0.0,183810,103,1784.6,1470.0,220,9840,1515.5,cuLibraryGetKernel
0.0,174280,56,3112.1,1835.0,710,22170,4190.0,cuMemAddressReserve
0.0,105090,146,719.8,485.0,260,2390,487.0,cudaEventDestroy
0.0,60510,3,20170.0,19580.0,18150,22780,2370.7,cudaMemGetInfo
0.0,40300,93,433.3,190.0,140,9120,968.4,cudaGetDriverEntryPointByVersion_v12050
0.0,16340,1,16340.0,16340.0,16340,16340,0.0,cudaProfilerStart
0.0,11270,22,512.3,310.0,90,3130,642.1,cudaGetDeviceProperties_v12000
0.0,11240,7,1605.7,1070.0,430,4070,1288.3,cuInit
0.0,10040,5,2008.0,2070.0,1780,2100,131.8,cudaMemPoolSetAttribute_v11020
0.0,4800,5,960.0,180.0,100,4170,1794.8,cuModuleGetLoadingMode

