
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162005.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162005.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162005.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
39.5,1280562537,5680,225451.2,84725.0,2140,82844009,3295988.2,cudaMemcpyAsync
29.4,951576491,40,23789412.3,92645.0,33080,654572083,106222343.4,cuModuleLoadData
6.2,200002187,3109,64330.1,4290.0,2800,149590158,2699704.9,cudaLaunchKernel
4.8,155882028,4836,32233.7,17630.0,4040,54395319,783875.9,cudaStreamSynchronize
3.5,111989389,24,4666224.5,3935725.0,86550,12065840,3422664.1,cuMemExportToShareableHandle
3.3,106413930,116,917361.5,456335.0,55060,5726470,1167257.2,cuMemSetAccess
2.2,72034858,34,2118672.3,1759605.0,60610,6370960,1600553.7,cuLibraryLoadData
2.1,68959600,96,718329.2,280530.0,2470,5231200,1082204.2,cudaMalloc
1.3,42061879,128,328608.4,1195.0,870,4012790,755865.8,cudaStreamCreateWithPriority
1.2,40174079,24,1673920.0,941390.0,67530,14184450,2799389.2,cuMemImportFromShareableHandle
1.2,39484280,2,19742140.0,19742140.0,63390,39420890,27829955.1,cudaDeviceSynchronize
1.2,37796770,218,173379.7,3010.0,1680,8035020,845163.9,cudaHostAlloc
1.0,32294960,78,414037.9,187785.0,10220,2840140,634952.1,cuMemCreate
0.8,26895990,1103,24384.4,380.0,210,17858140,564491.3,cuKernelGetFunction
0.6,20140740,2590,7776.3,4120.0,2930,4489820,109674.2,cuLaunchKernelEx
0.5,15323770,100,153237.7,37715.0,1480,2552620,392590.2,cuMemMap
0.2,7309560,265,27583.2,6110.0,3300,3240470,227992.0,cudaLaunchKernelExC_v11060
0.1,4792340,1103,4344.8,4020.0,2740,30170,2045.7,cuLaunchKernel
0.1,4105860,30,136862.0,136180.0,1840,352740,97297.5,cudaFree
0.1,3490950,2658,1313.4,700.0,350,23120,1597.9,cudaEventQuery
0.1,2840380,16,177523.8,12360.0,2400,2207620,548622.1,cudaStreamCreateWithFlags
0.1,2822810,6282,449.3,380.0,160,233430,2962.7,cudaStreamIsCapturing_v10000
0.1,1653600,2,826800.0,826800.0,480750,1172850,489388.6,cuMemRelease
0.0,1551690,1287,1205.7,940.0,400,17530,937.7,cudaStreamWaitEvent
0.0,1546250,1161,1331.8,690.0,330,28300,1830.3,cudaEventRecord
0.0,1545500,106,14580.2,270.0,80,369230,64385.0,cuMemGetAllocationGranularity
0.0,907770,90,10086.3,5435.0,1780,71420,15463.7,cudaMemsetAsync
0.0,792540,596,1329.8,190.0,130,282790,15475.6,cudaThreadExchangeStreamCaptureMode_v10010
0.0,664330,100,6643.3,2455.0,670,150760,16971.4,cuMemAddressReserve
0.0,634090,648,978.5,820.0,340,16610,960.9,cudaEventRecordWithFlags_v11010
0.0,633560,1073,590.5,400.0,150,19670,976.0,cudaStreamGetCaptureInfo_v12030
0.0,614840,2318,265.2,220.0,80,15720,452.7,cuGetProcAddress_v2
0.0,607760,3109,195.5,130.0,80,4580,259.2,cuKernelGetName
0.0,502470,501,1002.9,780.0,290,19620,1210.8,cudaGetFuncBySymbol_v11000
0.0,239400,5,47880.0,52190.0,34170,54130,8536.9,cudaMemPoolCreate_v11020
0.0,169940,205,829.0,490.0,190,8650,1011.0,cudaEventCreateWithFlags
0.0,122610,71,1726.9,1260.0,370,5900,1352.2,cuLibraryGetKernel
0.0,117620,100,1176.2,670.0,220,23560,2480.4,cudaEventDestroy
0.0,71430,3,23810.0,23920.0,21350,26160,2406.9,cudaMemGetInfo
0.0,43070,4,10767.5,7280.0,3910,24600,9630.8,cudaStreamDestroy
0.0,42320,93,455.1,190.0,140,11260,1186.4,cudaGetDriverEntryPointByVersion_v12050
0.0,24180,1,24180.0,24180.0,24180,24180,0.0,cudaProfilerStart
0.0,14100,22,640.9,150.0,90,5610,1215.4,cudaGetDeviceProperties_v12000
0.0,10900,5,2180.0,2180.0,2070,2340,112.0,cudaMemPoolSetAttribute_v11020
0.0,9580,7,1368.6,1140.0,380,3330,1060.6,cuInit
0.0,7120,5,1424.0,150.0,90,6400,2783.3,cuModuleGetLoadingMode

