
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142671.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142671.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142671.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
77.0,5975067553,22403,266708.4,22760.0,1840,389589984,9507550.4,cudaMemcpyAsync
6.9,532224663,17720,30035.3,3930.0,2460,366898775,2776129.3,cudaLaunchKernel
5.2,402805032,20596,19557.4,11950.0,2020,96679878,745653.5,cudaStreamSynchronize
4.1,318576345,52,6126468.2,67675.0,26850,309262295,42863846.8,cuModuleLoadData
1.2,94454469,16,5903404.3,5291350.0,1317530,12866550,3338716.4,cuMemExportToShareableHandle
1.2,89536529,39,2295808.4,1976720.0,61550,6597510,1720546.2,cuLibraryLoadData
0.9,66579328,130,512148.7,219995.0,3150,4260580,826080.3,cudaMalloc
0.7,55913478,64,873648.1,381135.0,78000,9307510,1406436.6,cuMemSetAccess
0.6,46176410,8497,5434.4,3220.0,2360,9313500,120167.7,cuLaunchKernelEx
0.5,41337589,1313,31483.3,4900.0,2780,29612370,823672.2,cudaLaunchKernelExC_v11060
0.2,18909230,16,1181826.9,809145.0,51700,4065490,1178519.4,cuMemImportFromShareableHandle
0.2,18550010,4350,4264.4,3070.0,2430,1661170,36183.2,cuLaunchKernel
0.2,18276370,128,142784.1,1170.0,860,1282150,298732.8,cudaStreamCreateWithPriority
0.2,15670229,2,7835114.5,7835114.5,36880,15633349,11028369.0,cudaDeviceSynchronize
0.1,11044109,4350,2538.9,370.0,210,4215089,74231.2,cuKernelGetFunction
0.1,10591920,33,320967.3,152290.0,10860,1638670,408885.7,cuMemCreate
0.1,9601979,205,46838.9,3200.0,1850,5406389,396820.0,cudaHostAlloc
0.1,7907590,22890,345.5,300.0,170,329270,2197.6,cudaStreamIsCapturing_v10000
0.1,4884480,48,101760.0,26745.0,1030,787670,182802.5,cuMemMap
0.1,4454240,3752,1187.2,940.0,500,19170,820.8,cudaStreamWaitEvent
0.1,4423840,3145,1406.6,1000.0,370,27650,1461.7,cudaEventRecord
0.0,3446010,21,164095.7,134460.0,6760,366750,108930.2,cudaFree
0.0,3323250,17712,187.6,170.0,80,39750,421.3,cuKernelGetName
0.0,2958010,502,5892.5,5370.0,1870,75090,4577.5,cudaMemsetAsync
0.0,1572520,3279,479.6,390.0,170,25000,594.3,cudaStreamGetCaptureInfo_v12030
0.0,1543760,790,1954.1,1690.0,450,25570,1611.5,cudaEventQuery
0.0,1365650,1571,869.3,750.0,420,19860,995.1,cudaGetFuncBySymbol_v11000
0.0,1070700,1085,986.8,820.0,340,41470,1453.4,cudaEventRecordWithFlags_v11010
0.0,559470,50,11189.4,170.0,90,272030,53672.5,cuMemGetAllocationGranularity
0.0,547170,1861,294.0,220.0,80,13450,544.3,cuGetProcAddress_v2
0.0,230970,5,46194.0,25610.0,2870,168670,69234.2,cudaStreamCreateWithFlags
0.0,194810,170,1145.9,635.0,190,16410,1567.8,cudaEventCreateWithFlags
0.0,192020,99,1939.6,1210.0,300,13400,2152.6,cuLibraryGetKernel
0.0,183700,3,61233.3,28930.0,22060,132710,61995.8,cudaMemGetInfo
0.0,158920,48,3310.8,1985.0,610,20460,3610.8,cuMemAddressReserve
0.0,112890,2,56445.0,56445.0,53750,59140,3811.3,cudaMemPoolCreate_v11020
0.0,69660,89,782.7,420.0,140,14130,1794.9,cudaGetDriverEntryPointByVersion_v12050
0.0,68020,1,68020.0,68020.0,68020,68020,0.0,cuMemRelease
0.0,61920,56,1105.7,895.0,450,2710,658.1,cudaEventDestroy
0.0,56730,208,272.7,170.0,130,5260,577.3,cudaThreadExchangeStreamCaptureMode_v10010
0.0,18920,1,18920.0,18920.0,18920,18920,0.0,cudaProfilerStart
0.0,10220,19,537.9,310.0,90,3040,662.7,cudaGetDeviceProperties_v12000
0.0,10040,6,1673.3,1185.0,310,3580,1482.3,cuInit
0.0,7730,4,1932.5,490.0,80,6670,3170.8,cuModuleGetLoadingMode
0.0,4830,2,2415.0,2415.0,2350,2480,91.9,cudaMemPoolSetAttribute_v11020

