
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387236.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387236.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387236.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
81.4,8000925129,7456,1073085.5,35380.0,2100,196684937,11909907.0,cudaMemcpyAsync
10.5,1035854337,40,25896358.4,88210.0,35750,643945843,108033456.9,cuModuleLoadData
1.6,156226337,4884,31987.4,18540.0,3610,54394710,779577.8,cudaStreamSynchronize
1.0,99353120,24,4139713.3,3576415.0,757410,11540300,2733940.5,cuMemExportToShareableHandle
0.8,78288870,9631,8128.8,4110.0,2650,13334750,148247.5,cudaLaunchKernel
0.8,74051358,116,638373.8,315345.0,48940,5710380,868470.9,cuMemSetAccess
0.7,72304889,34,2126614.4,1731450.0,58510,6352350,1612781.0,cuLibraryLoadData
0.5,50041510,8158,6134.0,3860.0,2710,10238490,121837.6,cuLaunchKernelEx
0.5,45720928,97,471349.8,230710.0,4530,5443510,819378.0,cudaMalloc
0.4,41518350,222,187019.6,3150.0,1850,9896610,956101.0,cudaHostAlloc
0.3,27324130,2,13662065.0,13662065.0,20760,27303370,19291718.5,cudaDeviceSynchronize
0.2,22149950,24,922914.6,426890.0,66080,3900090,997392.3,cuMemImportFromShareableHandle
0.2,21659260,78,277682.8,127215.0,7430,2369220,387685.1,cuMemCreate
0.2,15654930,3953,3960.3,3660.0,2770,146120,2862.9,cuLaunchKernel
0.1,13512860,30,450428.7,199060.0,2310,2881200,767093.0,cudaFree
0.1,10861890,859,12644.8,5900.0,3070,3085930,125274.5,cudaLaunchKernelExC_v11060
0.1,10724200,128,83782.8,1230.0,900,1248430,173078.7,cudaStreamCreateWithPriority
0.1,10046550,7864,1277.5,670.0,350,35190,1492.5,cudaEventQuery
0.1,10043800,3953,2540.8,370.0,210,4210140,76492.3,cuKernelGetFunction
0.1,9619710,100,96197.1,38150.0,1280,2618580,300115.2,cuMemMap
0.0,4005939,2985,1342.0,640.0,330,48670,1893.5,cudaEventRecord
0.0,3816500,3111,1226.8,880.0,390,27400,1177.1,cudaStreamWaitEvent
0.0,3462670,8827,392.3,300.0,160,263930,2848.6,cudaStreamIsCapturing_v10000
0.0,2078980,16,129936.3,11225.0,2470,1609280,398157.5,cudaStreamCreateWithFlags
0.0,2009760,106,18960.0,285.0,80,552630,85809.5,cuMemGetAllocationGranularity
0.0,1938500,9631,201.3,140.0,80,18510,439.5,cuKernelGetName
0.0,1652710,1800,918.2,750.0,330,22210,951.1,cudaEventRecordWithFlags_v11010
0.0,1629710,2609,624.6,390.0,160,178260,3606.7,cudaStreamGetCaptureInfo_v12030
0.0,1613280,186,8673.5,5950.0,1680,68490,10134.9,cudaMemsetAsync
0.0,1493130,2,746565.0,746565.0,162660,1330470,825766.4,cuMemRelease
0.0,1383100,1317,1050.2,780.0,350,127670,3687.8,cudaGetFuncBySymbol_v11000
0.0,1216870,1078,1128.8,190.0,130,431180,18131.1,cudaThreadExchangeStreamCaptureMode_v10010
0.0,635410,100,6354.1,2665.0,650,134410,15243.4,cuMemAddressReserve
0.0,617680,2318,266.5,220.0,70,14120,384.7,cuGetProcAddress_v2
0.0,278680,300,928.9,540.0,200,10190,1032.6,cudaEventCreateWithFlags
0.0,260620,5,52124.0,60490.0,33280,65620,14268.8,cudaMemPoolCreate_v11020
0.0,233300,196,1190.3,925.0,230,17970,1603.1,cudaEventDestroy
0.0,138900,71,1956.3,1290.0,410,10050,1814.7,cuLibraryGetKernel
0.0,99360,3,33120.0,30790.0,23720,44850,10756.0,cudaMemGetInfo
0.0,95230,1,95230.0,95230.0,95230,95230,0.0,cudaProfilerStart
0.0,43500,93,467.7,200.0,140,11390,1193.4,cudaGetDriverEntryPointByVersion_v12050
0.0,31180,4,7795.0,7755.0,4040,11630,3781.9,cudaStreamDestroy
0.0,13940,22,633.6,210.0,80,4500,1028.6,cudaGetDeviceProperties_v12000
0.0,10540,5,2108.0,220.0,90,9120,3933.7,cuModuleGetLoadingMode
0.0,10350,7,1478.6,1380.0,390,3350,1112.0,cuInit
0.0,10180,5,2036.0,2200.0,1460,2530,423.2,cudaMemPoolSetAttribute_v11020

