
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_183991.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_183991.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node1_capture/worker_process_183991.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
68.2,2235098294,11518,194052.6,47105.0,1860,135206098,4251176.5,cudaMemcpyAsync
7.1,233356918,10327,22596.8,17280.0,2880,50701980,499577.3,cudaStreamSynchronize
5.1,166491066,9432,17651.7,3900.0,2440,92413328,957616.6,cudaLaunchKernel
4.9,162072298,52,3116775.0,81240.0,28300,155078378,21489168.4,cuModuleLoadData
3.1,102429968,2097,48846.0,360.0,230,87849898,1932407.7,cuKernelGetFunction
2.8,92918949,38,2445235.5,2156510.0,64080,7297410,1849576.9,cuLibraryLoadData
1.7,54732469,103,531383.2,146140.0,3290,5146850,798367.0,cudaMalloc
1.2,38328770,8,4791096.3,3991455.0,857170,10506050,3390345.9,cuMemExportToShareableHandle
1.2,38233870,64,597404.2,278215.0,47370,8520340,1175845.0,cuMemSetAccess
0.8,26860559,4269,6292.0,3180.0,2290,9442370,146759.4,cuLaunchKernelEx
0.8,26851509,295,91022.1,3090.0,1790,5257520,438972.5,cudaHostAlloc
0.5,15178160,2,7589080.0,7589080.0,34220,15143940,10684185.5,cudaDeviceSynchronize
0.4,14324030,128,111906.5,1105.0,860,1321150,274015.1,cudaStreamCreateWithPriority
0.4,12500480,672,18601.9,4800.0,2810,5013210,234354.0,cudaLaunchKernelExC_v11060
0.3,10385370,50,207707.4,37580.0,6810,2551210,412596.7,cuMemCreate
0.2,7996530,8,999566.3,832770.0,261290,3156710,912434.6,cuMemImportFromShareableHandle
0.2,6905470,2097,3293.0,3040.0,2420,33710,1763.2,cuLaunchKernel
0.1,4699580,56,83921.1,23480.0,1230,1583400,233042.7,cuMemMap
0.1,4581700,12354,370.9,320.0,170,248650,2255.8,cudaStreamIsCapturing_v10000
0.1,4041490,12,336790.8,17720.0,2400,3364890,962438.0,cudaStreamCreateWithFlags
0.1,3219870,21,153327.1,135330.0,2910,424460,132794.1,cudaFree
0.1,2673330,2239,1194.0,920.0,430,21460,1078.1,cudaStreamWaitEvent
0.1,2445680,1957,1249.7,620.0,340,17570,1140.2,cudaEventRecord
0.1,2413440,1143,2111.5,1530.0,340,20690,1816.4,cudaEventQuery
0.1,1786440,281,6357.4,5450.0,1610,71230,6177.2,cudaMemsetAsync
0.1,1735920,9424,184.2,160.0,80,16890,248.7,cuKernelGetName
0.0,1448270,508,2850.9,180.0,120,271850,25233.0,cudaThreadExchangeStreamCaptureMode_v10010
0.0,906580,1867,485.6,360.0,170,12380,523.4,cudaStreamGetCaptureInfo_v12030
0.0,862270,943,914.4,730.0,320,11440,773.7,cudaEventRecordWithFlags_v11010
0.0,759790,892,851.8,730.0,380,8100,653.1,cudaGetFuncBySymbol_v11000
0.0,680730,2318,293.7,230.0,70,17040,548.0,cuGetProcAddress_v2
0.0,559530,62,9024.7,165.0,80,273750,47980.6,cuMemGetAllocationGranularity
0.0,244970,5,48994.0,51530.0,37540,55210,7182.3,cudaMemPoolCreate_v11020
0.0,234920,269,873.3,470.0,190,17070,1321.3,cudaEventCreateWithFlags
0.0,223090,2,111545.0,111545.0,72480,150610,55246.3,cuMemRelease
0.0,197120,56,3520.0,1765.0,670,20260,4655.8,cuMemAddressReserve
0.0,183450,103,1781.1,1190.0,260,15060,1913.1,cuLibraryGetKernel
0.0,110120,146,754.2,550.0,250,3070,549.2,cudaEventDestroy
0.0,87600,3,29200.0,26950.0,19200,41450,11294.4,cudaMemGetInfo
0.0,41190,93,442.9,180.0,130,10220,1087.2,cudaGetDriverEntryPointByVersion_v12050
0.0,15290,1,15290.0,15290.0,15290,15290,0.0,cudaProfilerStart
0.0,12230,5,2446.0,2410.0,1610,3330,613.6,cudaMemPoolSetAttribute_v11020
0.0,11620,7,1660.0,1800.0,330,3410,1235.3,cuInit
0.0,10830,5,2166.0,240.0,100,10000,4379.8,cuModuleGetLoadingMode
0.0,10030,22,455.9,225.0,100,1770,430.7,cudaGetDeviceProperties_v12000

