
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1497636.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1497636.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1497636.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
56.7,2039412136,11484,177587.3,50720.0,2130,128725309,3941917.5,cudaMemcpyAsync
17.4,626282852,40,15657071.3,89695.0,36010,235514157,47823880.5,cuModuleLoadData
6.6,237992908,10350,22994.5,17720.0,3260,50591070,497877.4,cudaStreamSynchronize
4.8,170848299,9092,18791.1,4730.0,2930,94365129,996959.4,cudaLaunchKernel
2.4,87875759,2,43937879.5,43937879.5,49730,87826029,62067216.3,cudaDeviceSynchronize
2.0,72086380,34,2120187.6,1772105.0,60730,6481700,1582331.9,cuLibraryLoadData
1.6,55974799,105,533093.3,183480.0,3940,5392130,831072.1,cudaMalloc
1.4,49551470,2229,22230.4,370.0,230,35528600,777424.8,cuKernelGetFunction
1.2,44044899,8,5505612.4,5770630.0,1378820,11350599,3323955.6,cuMemExportToShareableHandle
1.1,39671370,64,619865.2,250320.0,48090,4022090,900160.7,cuMemSetAccess
0.8,27522960,4673,5889.8,4000.0,2900,5236770,81271.8,cuLaunchKernelEx
0.8,27480179,167,164552.0,3650.0,1780,5623600,623579.2,cudaHostAlloc
0.6,21534280,128,168236.6,1460.0,870,1728510,344166.5,cudaStreamCreateWithPriority
0.4,14659310,8,1832413.8,1503245.0,245690,5745380,1759047.4,cuMemImportFromShareableHandle
0.4,14516019,25,580640.8,137330.0,1820,2297069,801391.6,cudaFree
0.3,10628270,50,212565.4,41575.0,6790,1832000,396204.3,cuMemCreate
0.3,9299320,625,14878.9,5580.0,3650,3018880,146527.3,cudaLaunchKernelExC_v11060
0.3,9153980,2229,4106.8,3870.0,3030,29600,1721.4,cuLaunchKernel
0.2,5769800,12123,475.9,460.0,160,338390,3107.0,cudaStreamIsCapturing_v10000
0.1,4013490,12,334457.5,13800.0,1930,2226790,677729.5,cudaStreamCreateWithFlags
0.1,3863290,3586,1077.3,630.0,390,23950,1300.5,cudaEventQuery
0.1,3844180,56,68646.1,34470.0,1870,949290,135623.3,cuMemMap
0.1,2945700,1945,1514.5,730.0,330,267270,6217.5,cudaEventRecord
0.1,2632070,2223,1184.0,910.0,400,19800,1050.0,cudaStreamWaitEvent
0.1,2175310,306,7108.9,5540.0,1850,187130,12680.7,cudaMemsetAsync
0.1,1903110,2,951555.0,951555.0,81390,1821720,1230599.1,cuMemRelease
0.1,1859769,520,3576.5,190.0,120,283630,28015.9,cudaThreadExchangeStreamCaptureMode_v10010
0.1,1840180,9092,202.4,170.0,80,19610,284.0,cuKernelGetName
0.0,956080,1857,514.9,390.0,160,15920,664.1,cudaStreamGetCaptureInfo_v12030
0.0,940710,5,188142.0,55880.0,35300,726410,301207.1,cudaMemPoolCreate_v11020
0.0,851370,893,953.4,770.0,340,20810,1267.8,cudaGetFuncBySymbol_v11000
0.0,713990,802,890.3,810.0,330,7050,495.6,cudaEventRecordWithFlags_v11010
0.0,682050,2318,294.2,270.0,80,10170,382.4,cuGetProcAddress_v2
0.0,671070,62,10823.7,240.0,80,336300,57119.8,cuMemGetAllocationGranularity
0.0,450350,3,150116.7,47780.0,29760,372810,193068.4,cudaMemGetInfo
0.0,219810,56,3925.2,1675.0,660,23320,4760.5,cuMemAddressReserve
0.0,193490,221,875.5,480.0,190,11620,1090.9,cudaEventCreateWithFlags
0.0,161170,79,2040.1,1440.0,340,7300,1552.8,cuLibraryGetKernel
0.0,101160,100,1011.6,685.0,220,9190,1246.2,cudaEventDestroy
0.0,42180,93,453.5,200.0,140,8900,961.9,cudaGetDriverEntryPointByVersion_v12050
0.0,25510,1,25510.0,25510.0,25510,25510,0.0,cudaProfilerStart
0.0,15690,7,2241.4,1440.0,360,7460,2490.8,cuInit
0.0,14160,22,643.6,285.0,90,3810,930.5,cudaGetDeviceProperties_v12000
0.0,10640,5,2128.0,2370.0,1250,2590,566.2,cudaMemPoolSetAttribute_v11020
0.0,5960,5,1192.0,150.0,80,5240,2265.2,cuModuleGetLoadingMode

