
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534701.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534701.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534701.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
40.1,1331692785,5679,234494.2,88100.0,2030,82914879,3356123.1,cudaMemcpyAsync
26.7,887412911,40,22185322.8,96070.0,33520,626796803,101060368.6,cuModuleLoadData
6.4,211735968,3109,68104.2,4320.0,2840,160815228,2899722.4,cudaLaunchKernel
4.5,150871238,4835,31204.0,17150.0,2930,54348830,782701.6,cudaStreamSynchronize
4.4,145111078,24,6046294.9,6270295.0,761510,11707660,2889067.6,cuMemExportToShareableHandle
4.2,138658798,30,4621959.9,138955.0,1420,134467308,24524069.3,cudaFree
2.9,97743730,116,842618.4,333135.0,55590,7526900,1276058.7,cuMemSetAccess
2.3,76471679,34,2249167.0,1883415.0,59580,6890650,1719962.0,cuLibraryLoadData
1.4,47086520,2,23543260.0,23543260.0,55110,47031410,33217260.3,cudaDeviceSynchronize
1.2,39349369,218,180501.7,3115.0,1820,8694760,937207.1,cudaHostAlloc
0.9,31101090,96,323969.7,179305.0,3520,5956380,668496.7,cudaMalloc
0.9,30839750,1103,27959.9,340.0,210,26384990,797136.1,cuKernelGetFunction
0.8,25627020,24,1067792.5,633975.0,77670,3184820,864266.1,cuMemImportFromShareableHandle
0.8,25404820,2590,9808.8,4090.0,2930,6494090,180218.4,cuLaunchKernelEx
0.7,24843730,78,318509.4,103835.0,11860,2280530,464202.7,cuMemCreate
0.3,10305860,128,80514.5,1765.0,910,851710,155245.3,cudaStreamCreateWithPriority
0.2,7609630,265,28715.6,6210.0,3500,3060680,232238.6,cudaLaunchKernelExC_v11060
0.2,7263559,100,72635.6,39560.0,1400,941270,139754.5,cuMemMap
0.1,4773710,1103,4327.9,3880.0,2800,53270,2697.1,cuLaunchKernel
0.1,4276850,16,267303.1,10275.0,2240,2024270,600834.5,cudaStreamCreateWithFlags
0.1,3630240,2625,1382.9,650.0,350,141440,3625.5,cudaEventQuery
0.1,2728440,6281,434.4,350.0,170,263540,3363.4,cudaStreamIsCapturing_v10000
0.1,2479490,2,1239745.0,1239745.0,746390,1733100,697709.3,cuMemRelease
0.1,1924810,106,18158.6,280.0,80,530490,82321.0,cuMemGetAllocationGranularity
0.0,1548240,1161,1333.5,620.0,340,18940,1571.6,cudaEventRecord
0.0,1511750,1287,1174.6,890.0,380,16450,919.1,cudaStreamWaitEvent
0.0,884770,90,9830.8,5755.0,2150,49180,12539.3,cudaMemsetAsync
0.0,858860,580,1480.8,220.0,130,282990,16406.9,cudaThreadExchangeStreamCaptureMode_v10010
0.0,764270,1073,712.3,380.0,160,158060,4839.8,cudaStreamGetCaptureInfo_v12030
0.0,652130,100,6521.3,3220.0,720,104810,13073.2,cuMemAddressReserve
0.0,619230,648,955.6,750.0,340,18530,1097.1,cudaEventRecordWithFlags_v11010
0.0,600540,3109,193.2,120.0,80,21090,577.5,cuKernelGetName
0.0,587370,2318,253.4,220.0,70,6290,213.1,cuGetProcAddress_v2
0.0,520040,501,1038.0,790.0,320,24460,1432.7,cudaGetFuncBySymbol_v11000
0.0,379050,5,75810.0,62930.0,50150,128400,32415.2,cudaMemPoolCreate_v11020
0.0,169230,208,813.6,470.0,190,7400,965.5,cudaEventCreateWithFlags
0.0,154370,71,2174.2,1450.0,350,14150,2096.1,cuLibraryGetKernel
0.0,111410,100,1114.1,720.0,230,12540,1723.9,cudaEventDestroy
0.0,70980,3,23660.0,21390.0,20860,28730,4398.7,cudaMemGetInfo
0.0,32140,93,345.6,190.0,140,2070,367.9,cudaGetDriverEntryPointByVersion_v12050
0.0,27990,4,6997.5,6500.0,4510,10480,2701.0,cudaStreamDestroy
0.0,20800,1,20800.0,20800.0,20800,20800,0.0,cudaProfilerStart
0.0,16100,22,731.8,275.0,90,5680,1231.9,cudaGetDeviceProperties_v12000
0.0,16090,5,3218.0,170.0,120,15380,6799.0,cuModuleGetLoadingMode
0.0,11190,7,1598.6,1450.0,380,5220,1685.3,cuInit
0.0,9860,5,1972.0,2390.0,1270,2420,596.3,cudaMemPoolSetAttribute_v11020

