
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142666.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142666.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node1_capture/worker_process_142666.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
78.2,5948332711,22403,265515.0,21840.0,1680,389339274,9516787.1,cudaMemcpyAsync
7.3,552864062,17720,31200.0,3820.0,2340,387736454,2930795.5,cudaLaunchKernel
5.1,385140344,20596,18699.8,11970.0,1920,79634449,638179.5,cudaStreamSynchronize
2.8,215736247,52,4148774.0,64305.0,28350,206341137,28592400.4,cuModuleLoadData
1.1,86943809,39,2229328.4,1861300.0,63320,6670120,1690645.3,cuLibraryLoadData
0.8,62360069,16,3897504.3,3747230.0,731480,8116319,2303295.2,cuMemExportToShareableHandle
0.8,57547780,64,899184.1,450825.0,66700,5210910,1064379.3,cuMemSetAccess
0.7,56508409,130,434680.1,187740.0,3560,4942230,736498.0,cudaMalloc
0.6,43367980,1313,33029.7,4840.0,2730,32077270,890842.3,cudaLaunchKernelExC_v11060
0.5,38823120,8497,4569.0,3110.0,2320,5759990,70552.2,cuLaunchKernelEx
0.4,27329140,4350,6282.6,3040.0,2370,3046010,86996.9,cuLaunchKernel
0.3,25930330,2,12965165.0,12965165.0,59080,25871250,18251960.4,cudaDeviceSynchronize
0.3,20781179,128,162353.0,1190.0,880,2052090,362108.4,cudaStreamCreateWithPriority
0.2,13363060,16,835191.3,510055.0,127390,2545150,725520.6,cuMemImportFromShareableHandle
0.2,12979040,4350,2983.7,370.0,210,6419600,103384.4,cuKernelGetFunction
0.1,9829390,33,297860.3,169960.0,10610,979500,307489.5,cuMemCreate
0.1,8657820,205,42233.3,3250.0,1710,5441440,387591.3,cudaHostAlloc
0.1,7748150,22890,338.5,310.0,170,384470,2550.0,cudaStreamIsCapturing_v10000
0.1,4503310,3752,1200.2,950.0,470,24820,1020.3,cudaStreamWaitEvent
0.1,4357160,3145,1385.4,880.0,370,59080,1611.1,cudaEventRecord
0.1,4059400,48,84570.8,13525.0,1080,672150,168700.1,cuMemMap
0.0,3348760,21,159464.8,138150.0,2540,328280,98957.3,cudaFree
0.0,3214410,17712,181.5,160.0,80,22290,220.1,cuKernelGetName
0.0,2929490,502,5835.6,5400.0,1600,78170,4417.4,cudaMemsetAsync
0.0,1579840,3279,481.8,400.0,160,17190,523.0,cudaStreamGetCaptureInfo_v12030
0.0,1266210,794,1594.7,1450.0,450,14220,1124.1,cudaEventQuery
0.0,1242400,1571,790.8,720.0,430,19340,656.5,cudaGetFuncBySymbol_v11000
0.0,1015490,1085,935.9,780.0,330,28750,1127.6,cudaEventRecordWithFlags_v11010
0.0,622590,1861,334.5,290.0,80,19370,546.8,cuGetProcAddress_v2
0.0,610810,50,12216.2,200.0,90,306960,58440.9,cuMemGetAllocationGranularity
0.0,215980,99,2181.6,1440.0,190,24270,3127.4,cuLibraryGetKernel
0.0,168740,170,992.6,610.0,190,9150,952.7,cudaEventCreateWithFlags
0.0,153370,5,30674.0,12950.0,3320,106410,42940.6,cudaStreamCreateWithFlags
0.0,137540,48,2865.4,2055.0,730,20180,3231.4,cuMemAddressReserve
0.0,102570,2,51285.0,51285.0,48100,54470,4504.3,cudaMemPoolCreate_v11020
0.0,63430,1,63430.0,63430.0,63430,63430,0.0,cuMemRelease
0.0,62040,3,20680.0,21860.0,17220,22960,3046.5,cudaMemGetInfo
0.0,59240,89,665.6,470.0,160,10760,1172.4,cudaGetDriverEntryPointByVersion_v12050
0.0,54820,208,263.6,170.0,130,6650,597.1,cudaThreadExchangeStreamCaptureMode_v10010
0.0,53170,56,949.5,930.0,400,2410,520.4,cudaEventDestroy
0.0,14300,1,14300.0,14300.0,14300,14300,0.0,cudaProfilerStart
0.0,11110,19,584.7,230.0,90,5920,1307.7,cudaGetDeviceProperties_v12000
0.0,10580,6,1763.3,1270.0,500,3340,1249.0,cuInit
0.0,6490,4,1622.5,485.0,150,5370,2517.3,cuModuleGetLoadingMode
0.0,4060,2,2030.0,2030.0,1880,2180,212.1,cudaMemPoolSetAttribute_v11020

