
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387250.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387250.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node0_capture/worker_process_1387250.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
83.4,8213424948,8337,985177.5,37160.0,2010,203533218,11524457.3,cudaMemcpyAsync
4.6,455581925,40,11389548.1,88795.0,36500,423161245,66928675.4,cuModuleLoadData
2.3,223616827,4234,52814.6,350.0,210,203394678,3135251.9,cuKernelGetFunction
1.8,178054468,5652,31502.9,19330.0,3180,54342039,723692.7,cudaStreamSynchronize
1.5,150325728,24,6263572.0,5162115.0,75250,18290260,4385935.8,cuMemExportToShareableHandle
1.1,104805139,124,845202.7,293005.0,48430,7830650,1258591.6,cuMemSetAccess
0.9,86981419,11442,7601.9,4100.0,2750,14740869,148558.0,cudaLaunchKernel
0.7,73524090,2,36762045.0,36762045.0,91220,73432870,51860378.1,cudaDeviceSynchronize
0.7,72223150,33,2188580.3,1731610.0,64410,6474510,1622610.0,cuLibraryLoadData
0.6,60796929,94,646775.8,204645.0,4340,12936440,1544174.6,cudaMalloc
0.5,50187219,7679,6535.6,4000.0,2900,10035860,123151.0,cuLaunchKernelEx
0.3,26298910,128,205460.2,2515.0,890,5257470,592517.6,cudaStreamCreateWithPriority
0.3,25029150,86,291036.6,66745.0,6940,4461100,659534.8,cuMemCreate
0.3,24653329,24,1027222.0,869140.0,58610,4309700,1075143.5,cuMemImportFromShareableHandle
0.2,22995170,224,102657.0,3160.0,1880,5667590,531378.7,cudaHostAlloc
0.2,17220960,4234,4067.3,3800.0,2780,40740,1940.5,cuLaunchKernel
0.1,12356090,1299,9512.0,4700.0,3080,3179900,101768.3,cudaLaunchKernelExC_v11060
0.1,10237240,108,94789.3,46030.0,1450,1313950,199230.6,cuMemMap
0.1,9261530,4739,1954.3,1540.0,340,33430,1810.2,cudaEventQuery
0.0,4581700,3660,1251.8,610.0,330,60720,1807.5,cudaEventRecord
0.0,4468840,3885,1150.3,820.0,370,21820,948.0,cudaStreamWaitEvent
0.0,4026050,10383,387.8,330.0,160,265360,2634.0,cudaStreamIsCapturing_v10000
0.0,3765820,27,139474.8,135560.0,1500,488870,115244.8,cudaFree
0.0,2223500,18,123527.8,17685.0,2500,1232300,303025.2,cudaStreamCreateWithFlags
0.0,2055790,11442,179.7,140.0,80,18080,283.6,cuKernelGetName
0.0,1984030,1446,1372.1,170.0,130,757030,24689.9,cudaThreadExchangeStreamCaptureMode_v10010
0.0,1942920,2122,915.6,760.0,330,21600,872.6,cudaEventRecordWithFlags_v11010
0.0,1864860,115,16216.2,250.0,80,490520,76893.4,cuMemGetAllocationGranularity
0.0,1662180,194,8567.9,6310.0,1760,65610,9563.0,cudaMemsetAsync
0.0,1554900,2907,534.9,370.0,160,20270,712.7,cudaStreamGetCaptureInfo_v12030
0.0,1478970,1541,959.7,780.0,330,20770,1148.2,cudaGetFuncBySymbol_v11000
0.0,887130,108,8214.2,2670.0,630,95810,17848.9,cuMemAddressReserve
0.0,830290,2318,358.2,300.0,70,13620,578.7,cuGetProcAddress_v2
0.0,794810,2,397405.0,397405.0,213740,581070,259741.5,cuMemRelease
0.0,407670,467,873.0,580.0,190,11560,872.0,cudaEventCreateWithFlags
0.0,342720,70,4896.0,1780.0,450,136630,16229.1,cuLibraryGetKernel
0.0,300310,6,50051.7,53590.0,32330,62730,11343.5,cudaMemPoolCreate_v11020
0.0,269670,346,779.4,615.0,220,9660,696.7,cudaEventDestroy
0.0,68740,3,22913.3,24190.0,20100,24450,2439.9,cudaMemGetInfo
0.0,44160,93,474.8,180.0,140,11160,1185.1,cudaGetDriverEntryPointByVersion_v12050
0.0,31890,1,31890.0,31890.0,31890,31890,0.0,cudaProfilerStart
0.0,31090,4,7772.5,7765.0,4610,10950,3263.8,cudaStreamDestroy
0.0,16730,23,727.4,280.0,90,4150,1073.7,cudaGetDeviceProperties_v12000
0.0,12500,6,2083.3,2260.0,1120,2630,541.6,cudaMemPoolSetAttribute_v11020
0.0,10930,7,1561.4,1850.0,440,3250,1013.9,cuInit
0.0,10160,5,2032.0,350.0,90,8570,3666.7,cuModuleGetLoadingMode

