
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534740.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534740.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1534740.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
54.2,1444331890,6465,223407.9,87760.0,1850,83152069,3243011.0,cudaMemcpyAsync
17.9,478334275,40,11958356.9,82760.0,34540,417810136,66159031.7,cuModuleLoadData
6.3,166877597,5604,29778.3,17090.0,3580,54421569,731241.1,cudaStreamSynchronize
4.7,124272438,24,5178018.3,4705890.0,741130,12047290,3265055.0,cuMemExportToShareableHandle
3.0,78824450,124,635681.0,294800.0,48730,6772990,1029349.7,cuMemSetAccess
2.7,71878679,33,2178141.8,1806100.0,58050,6631370,1611757.0,cuLibraryLoadData
1.7,46121810,3390,13605.3,3610.0,2490,10300640,210545.3,cudaLaunchKernel
1.6,43044180,94,457916.8,158800.0,3740,6681190,948486.2,cudaMalloc
1.2,32579430,1126,28933.8,370.0,210,28388450,848277.2,cuKernelGetFunction
1.2,32515509,2,16257754.5,16257754.5,18350,32497159,22965986.1,cudaDeviceSynchronize
1.1,30501699,24,1270904.1,797045.0,66360,5526030,1379670.9,cuMemImportFromShareableHandle
0.9,23639190,86,274874.3,56310.0,13100,3432780,518222.2,cuMemCreate
0.7,18124490,2495,7264.3,3560.0,2490,5049090,114051.7,cuLaunchKernelEx
0.6,16694110,220,75882.3,3355.0,1660,5456350,442204.7,cudaHostAlloc
0.4,10590990,108,98064.7,47750.0,1560,1957910,242334.7,cuMemMap
0.4,9778259,128,76392.6,1595.0,890,840380,146126.4,cudaStreamCreateWithPriority
0.3,7662490,351,21830.5,5210.0,2990,3391030,207015.7,cudaLaunchKernelExC_v11060
0.2,4033510,1126,3582.2,3210.0,2510,35090,2202.4,cuLaunchKernel
0.1,3479200,27,128859.3,135740.0,2470,350060,98748.6,cudaFree
0.1,3210670,7359,436.3,370.0,160,280810,3292.0,cudaStreamIsCapturing_v10000
0.1,3120080,1778,1754.8,1330.0,360,23760,1706.5,cudaEventQuery
0.1,1850020,18,102778.9,18615.0,2610,590320,191590.4,cudaStreamCreateWithFlags
0.1,1832160,1581,1158.9,820.0,400,41270,1549.9,cudaStreamWaitEvent
0.1,1650540,1404,1175.6,600.0,330,15570,1240.1,cudaEventRecord
0.1,1568070,115,13635.4,220.0,70,405830,63587.3,cuMemGetAllocationGranularity
0.0,1257900,2,628950.0,628950.0,523210,734690,149538.9,cuMemRelease
0.0,1009930,706,1430.5,170.0,120,285010,17016.6,cudaThreadExchangeStreamCaptureMode_v10010
0.0,953980,6,158996.7,66520.0,48170,562740,202260.0,cudaMemPoolCreate_v11020
0.0,865560,98,8832.2,5910.0,1730,47790,9949.3,cudaMemsetAsync
0.0,806010,108,7463.1,3105.0,580,68560,12544.1,cuMemAddressReserve
0.0,758780,778,975.3,750.0,340,21660,1398.3,cudaEventRecordWithFlags_v11010
0.0,654130,1179,554.8,340.0,160,19660,799.6,cudaStreamGetCaptureInfo_v12030
0.0,623220,2318,268.9,220.0,80,18600,609.8,cuGetProcAddress_v2
0.0,615190,3390,181.5,140.0,80,3260,134.3,cuKernelGetName
0.0,564590,581,971.8,760.0,370,6860,776.0,cudaGetFuncBySymbol_v11000
0.0,217930,279,781.1,480.0,190,6220,742.9,cudaEventCreateWithFlags
0.0,123630,154,802.8,550.0,220,8390,821.9,cudaEventDestroy
0.0,118400,70,1691.4,1215.0,380,6750,1359.9,cuLibraryGetKernel
0.0,71170,3,23723.3,22340.0,21670,27160,2995.0,cudaMemGetInfo
0.0,43920,93,472.3,190.0,140,12120,1275.3,cudaGetDriverEntryPointByVersion_v12050
0.0,28700,4,7175.0,7175.0,4570,9780,2894.8,cudaStreamDestroy
0.0,14590,23,634.3,250.0,80,3390,835.0,cudaGetDeviceProperties_v12000
0.0,12470,6,2078.3,2140.0,1570,2470,304.3,cudaMemPoolSetAttribute_v11020
0.0,12390,1,12390.0,12390.0,12390,12390,0.0,cudaProfilerStart
0.0,9440,5,1888.0,250.0,190,7910,3378.2,cuModuleGetLoadingMode
0.0,9350,7,1335.7,1220.0,420,3290,1032.4,cuInit

