
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp2_dist/prefill_128k/node1_capture/worker_process_179164.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp2_dist/prefill_128k/node1_capture/worker_process_179164.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp4_pp2_dist/prefill_128k/node1_capture/worker_process_179164.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
73.3,2602009731,11530,225673.0,82560.0,2140,155403828,4431588.4,cudaMemcpyAsync
7.5,266363918,10331,25783.0,17940.0,4060,50467029,497158.7,cudaStreamSynchronize
3.7,132596538,6104,21722.9,4210.0,2710,67912219,877531.3,cudaLaunchKernel
3.0,106463159,52,2047368.4,85340.0,40650,101478099,14059036.9,cuModuleLoadData
2.6,91974918,38,2420392.6,1861149.5,59040,6637790,1855019.4,cuLibraryLoadData
2.4,86205608,123,700858.6,198530.0,3180,8359130,1378648.1,cudaMalloc
1.9,68741799,100,687418.0,168795.0,47710,28945039,2927774.7,cuMemSetAccess
1.4,50518819,16,3157426.2,2740410.0,1900100,6198719,1289000.7,cuMemExportToShareableHandle
0.9,30544019,295,103539.0,3190.0,1840,5545490,534161.1,cudaHostAlloc
0.7,25723690,4269,6025.7,4040.0,2910,4061790,68196.7,cuLaunchKernelEx
0.3,11636859,70,166240.8,36205.0,7230,1495920,305815.3,cuMemCreate
0.3,11525970,16,720373.1,294480.0,62870,4236780,1035472.6,cuMemImportFromShareableHandle
0.3,9743369,667,14607.7,5680.0,3400,3161780,152292.8,cudaLaunchKernelExC_v11060
0.2,8719570,2097,4158.1,3840.0,2780,40050,1967.0,cuLaunchKernel
0.2,8067810,128,63029.8,1505.0,880,692860,119793.3,cudaStreamCreateWithPriority
0.2,5588910,2097,2665.2,320.0,220,1803030,52318.0,cuKernelGetFunction
0.1,4663260,12374,376.9,330.0,160,265940,2406.0,cudaStreamIsCapturing_v10000
0.1,4048070,26,155695.0,138295.0,3410,466780,121987.6,cudaFree
0.1,3956260,84,47098.3,26990.0,960,811350,92608.9,cuMemMap
0.1,2744470,1136,2415.9,1730.0,420,21720,2102.5,cudaEventQuery
0.1,2739570,12,228297.5,19295.0,3210,1842360,533793.5,cudaStreamCreateWithFlags
0.1,2699060,2243,1203.3,960.0,390,21140,857.7,cudaStreamWaitEvent
0.1,2536580,1957,1296.2,690.0,350,19960,1339.7,cudaEventRecord
0.0,1556190,570,2730.2,240.0,130,323120,25278.9,cudaThreadExchangeStreamCaptureMode_v10010
0.0,1298040,6096,212.9,120.0,80,19630,597.2,cuKernelGetName
0.0,1003690,943,1064.4,810.0,330,20330,1175.3,cudaEventRecordWithFlags_v11010
0.0,964790,1851,521.2,440.0,160,21220,702.7,cudaStreamGetCaptureInfo_v12030
0.0,946030,130,7277.2,5675.0,1730,41000,7248.5,cudaMemsetAsync
0.0,896290,892,1004.8,760.0,370,25530,1342.9,cudaGetFuncBySymbol_v11000
0.0,657540,2318,283.7,230.0,70,13330,416.7,cuGetProcAddress_v2
0.0,646120,90,7179.1,230.0,80,336210,45591.0,cuMemGetAllocationGranularity
0.0,625520,2,312760.0,312760.0,138610,486910,246285.3,cuMemRelease
0.0,387500,84,4613.1,2010.0,690,78770,9923.8,cuMemAddressReserve
0.0,278090,5,55618.0,44380.0,41770,92270,21537.9,cudaMemPoolCreate_v11020
0.0,244090,273,894.1,510.0,190,7920,922.3,cudaEventCreateWithFlags
0.0,213820,95,2250.7,1340.0,300,15300,2541.7,cuLibraryGetKernel
0.0,175130,3,58376.7,28290.0,20790,126050,58726.7,cudaMemGetInfo
0.0,126350,2,63175.0,63175.0,28110,98240,49589.4,cudaDeviceSynchronize
0.0,119010,146,815.1,640.0,240,4070,606.5,cudaEventDestroy
0.0,39680,93,426.7,190.0,140,9110,965.6,cudaGetDriverEntryPointByVersion_v12050
0.0,25700,1,25700.0,25700.0,25700,25700,0.0,cudaProfilerStart
0.0,12820,5,2564.0,2570.0,2260,2870,217.6,cudaMemPoolSetAttribute_v11020
0.0,9310,7,1330.0,1400.0,510,2640,765.3,cuInit
0.0,8920,14,637.1,700.0,80,2120,562.9,cudaGetDeviceProperties_v12000
0.0,6060,5,1212.0,310.0,90,4890,2060.7,cuModuleGetLoadingMode

