
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162039.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162039.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node0_capture/worker_process_1162039.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
48.9,1420056102,6465,219652.9,82710.0,1880,95866468,3326798.4,cudaMemcpyAsync
17.1,498255945,40,12456398.6,79765.0,33760,432868295,68508917.7,cuModuleLoadData
6.4,186678877,1126,165789.4,370.0,210,183312078,5463004.2,cuKernelGetFunction
5.8,168866988,5604,30133.3,17655.0,3090,54388330,726777.7,cudaStreamSynchronize
4.4,128114877,24,5338119.9,5104130.0,815480,12863549,3333936.3,cuMemExportToShareableHandle
3.4,97573219,124,786880.8,228820.0,48740,7560500,1298611.4,cuMemSetAccess
2.7,77030600,94,819474.5,268305.0,3360,15094850,1818986.2,cudaMalloc
2.5,71219909,33,2158179.1,1929900.0,58170,6508670,1589804.5,cuLibraryLoadData
1.6,46160890,3390,13616.8,3505.0,2450,13415800,249299.9,cudaLaunchKernel
1.2,34512310,24,1438012.9,1258235.0,93290,4055200,1086203.2,cuMemImportFromShareableHandle
1.2,34203560,2,17101780.0,17101780.0,21610,34181950,24155008.1,cudaDeviceSynchronize
1.0,28688790,86,333590.6,83860.0,9550,3784400,628158.1,cuMemCreate
1.0,27794390,2495,11140.0,3440.0,2410,9007940,248481.3,cuLaunchKernelEx
0.6,16534080,220,75154.9,3300.0,1740,5513590,444301.9,cudaHostAlloc
0.4,12921560,128,100949.7,1490.0,880,1070280,208285.4,cudaStreamCreateWithPriority
0.4,10479469,27,388128.5,137680.0,1290,4681829,974688.8,cudaFree
0.4,10309640,108,95459.6,36420.0,1470,1113990,200272.6,cuMemMap
0.3,7441800,18,413433.3,15315.0,2510,5903850,1391475.1,cudaStreamCreateWithFlags
0.2,7059360,351,20112.1,5100.0,2920,3057320,188374.0,cudaLaunchKernelExC_v11060
0.1,3924460,1126,3485.3,3140.0,2480,34690,2020.5,cuLaunchKernel
0.1,3108090,1764,1762.0,1310.0,330,20920,1692.2,cudaEventQuery
0.1,2916810,7359,396.4,330.0,160,252080,2957.7,cudaStreamIsCapturing_v10000
0.1,1774160,1581,1122.2,810.0,380,27360,1332.4,cudaStreamWaitEvent
0.1,1665680,1404,1186.4,590.0,330,20180,1398.5,cudaEventRecord
0.1,1521840,115,13233.4,230.0,70,330750,61028.9,cuMemGetAllocationGranularity
0.0,965470,726,1329.8,175.0,130,262880,15968.8,cudaThreadExchangeStreamCaptureMode_v10010
0.0,769290,98,7849.9,5620.0,1600,45880,9077.1,cudaMemsetAsync
0.0,720130,778,925.6,770.0,340,10560,740.0,cudaEventRecordWithFlags_v11010
0.0,711370,1179,603.4,380.0,160,18860,1104.7,cudaStreamGetCaptureInfo_v12030
0.0,692770,6,115461.7,51685.0,45610,434620,156495.4,cudaMemPoolCreate_v11020
0.0,636320,108,5891.9,3220.0,680,51130,9364.0,cuMemAddressReserve
0.0,586150,3390,172.9,120.0,80,2650,142.8,cuKernelGetName
0.0,585460,2318,252.6,210.0,70,6550,236.1,cuGetProcAddress_v2
0.0,561770,581,966.9,810.0,340,8520,808.9,cudaGetFuncBySymbol_v11000
0.0,366160,3,122053.3,21380.0,21170,323610,174553.2,cudaMemGetInfo
0.0,230380,2,115190.0,115190.0,90220,140160,35312.9,cuMemRelease
0.0,221930,275,807.0,500.0,190,7850,803.7,cudaEventCreateWithFlags
0.0,115020,154,746.9,500.0,220,7690,773.0,cudaEventDestroy
0.0,114630,70,1637.6,1210.0,340,5630,1274.6,cuLibraryGetKernel
0.0,41570,93,447.0,200.0,150,10090,1066.6,cudaGetDriverEntryPointByVersion_v12050
0.0,28830,4,7207.5,7155.0,4550,9970,3058.5,cudaStreamDestroy
0.0,15780,6,2630.0,2115.0,1880,5430,1379.4,cudaMemPoolSetAttribute_v11020
0.0,15500,1,15500.0,15500.0,15500,15500,0.0,cudaProfilerStart
0.0,14390,23,625.7,310.0,80,3140,757.1,cudaGetDeviceProperties_v12000
0.0,9890,5,1978.0,230.0,80,9160,4015.4,cuModuleGetLoadingMode
0.0,7760,7,1108.6,1180.0,270,1970,631.0,cuInit

