
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_120964.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_120964.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/prefill_128k/node1_capture/worker_process_120964.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
51.1,1169233253,6469,180744.0,71540.0,1930,72415828,2615155.6,cudaMemcpyAsync
11.4,261894884,40,6547372.1,78970.0,36350,217875356,34798642.5,cuModuleLoadData
7.9,180998038,5604,32298.0,19280.0,3620,54336060,733527.4,cudaStreamSynchronize
5.6,128740908,24,5364204.5,3444595.0,795430,20339640,4823440.4,cuMemExportToShareableHandle
4.1,93746829,124,756022.8,281470.0,48010,12118760,1498251.3,cuMemSetAccess
3.4,78664789,99,794593.8,236820.0,3170,10231020,1665012.0,cudaMalloc
3.0,69606887,33,2109299.6,1732250.0,57090,6292680,1555713.3,cuLibraryLoadData
2.3,52283609,1126,46433.0,360.0,230,33304479,1093300.6,cuKernelGetFunction
1.8,40817820,3390,12040.7,4060.0,2860,5845630,141483.3,cudaLaunchKernel
1.6,37419979,224,167053.5,3165.0,1740,8576240,824922.4,cudaHostAlloc
1.3,29488799,2,14744399.5,14744399.5,60430,29428369,20766268.8,cudaDeviceSynchronize
1.3,29363459,86,341435.6,87815.0,7640,5435480,714953.0,cuMemCreate
1.3,28844189,24,1201841.2,755300.0,85600,5565520,1484895.5,cuMemImportFromShareableHandle
0.8,18246899,26,701803.8,369035.0,1660,4228940,1039301.3,cudaFree
0.7,16475910,2495,6603.6,3880.0,2920,3282120,74259.3,cuLaunchKernelEx
0.5,11122800,128,86896.9,1255.0,870,1063330,176084.3,cudaStreamCreateWithPriority
0.4,9259840,108,85739.3,37825.0,1230,2007690,208804.6,cuMemMap
0.3,7383280,351,21035.0,5550.0,3570,3041040,188333.0,cudaLaunchKernelExC_v11060
0.2,4627130,1126,4109.4,3740.0,2960,36840,2154.3,cuLaunchKernel
0.1,3119800,7364,423.7,340.0,160,281910,3321.8,cudaStreamIsCapturing_v10000
0.1,3018700,1738,1736.9,1310.0,350,34260,1943.7,cudaEventQuery
0.1,1754650,115,15257.8,250.0,80,464440,72193.1,cuMemGetAllocationGranularity
0.1,1653040,1581,1045.6,780.0,380,22180,998.4,cudaStreamWaitEvent
0.1,1546670,732,2112.9,170.0,120,496430,28264.8,cudaThreadExchangeStreamCaptureMode_v10010
0.1,1543180,1404,1099.1,550.0,340,23750,1225.8,cudaEventRecord
0.1,1411620,18,78423.3,12725.0,2290,494150,153791.4,cudaStreamCreateWithFlags
0.0,981860,98,10019.0,5560.0,1680,182320,20953.8,cudaMemsetAsync
0.0,758670,2318,327.3,290.0,70,8550,325.6,cuGetProcAddress_v2
0.0,701670,108,6496.9,2750.0,680,91330,13949.7,cuMemAddressReserve
0.0,654270,778,841.0,690.0,330,9960,713.1,cudaEventRecordWithFlags_v11010
0.0,591470,1179,501.7,330.0,160,6300,490.5,cudaStreamGetCaptureInfo_v12030
0.0,589040,3390,173.8,130.0,80,8580,191.7,cuKernelGetName
0.0,536440,581,923.3,750.0,340,18850,1157.0,cudaGetFuncBySymbol_v11000
0.0,374730,6,62455.0,54670.0,33420,136430,37972.6,cudaMemPoolCreate_v11020
0.0,211050,3,70350.0,32270.0,21130,157650,75808.9,cudaMemGetInfo
0.0,207780,273,761.1,450.0,190,8650,814.6,cudaEventCreateWithFlags
0.0,155740,70,2224.9,1650.0,410,8080,1660.8,cuLibraryGetKernel
0.0,131420,2,65710.0,65710.0,60680,70740,7113.5,cuMemRelease
0.0,103510,154,672.1,440.0,230,9040,803.9,cudaEventDestroy
0.0,41990,93,451.5,180.0,140,12330,1289.3,cudaGetDriverEntryPointByVersion_v12050
0.0,38130,1,38130.0,38130.0,38130,38130,0.0,cudaProfilerStart
0.0,28500,4,7125.0,6870.0,4400,10360,3158.5,cudaStreamDestroy
0.0,16080,23,699.1,220.0,80,3960,1073.4,cudaGetDeviceProperties_v12000
0.0,12860,6,2143.3,2195.0,1460,2660,433.7,cudaMemPoolSetAttribute_v11020
0.0,10940,7,1562.9,1380.0,430,3680,1084.8,cuInit
0.0,6630,5,1326.0,310.0,130,5270,2218.4,cuModuleGetLoadingMode

