
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1497629.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1497629.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_capped/GCP_CAPPED_100G/profiles/tp8_pp2_dist/prefill_128k/node0_capture/worker_process_1497629.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
52.7,1954554318,11484,170198.0,37380.0,1700,129256699,3983455.0,cudaMemcpyAsync
19.5,722614043,40,18065351.1,91045.0,35830,234467008,54215308.0,cuModuleLoadData
7.0,260073895,9092,28604.7,3850.0,2320,191495628,2013444.1,cudaLaunchKernel
6.3,234052776,10350,22613.8,17250.0,2570,50630569,498242.4,cudaStreamSynchronize
3.0,112845439,2,56422719.5,56422719.5,30370,112815069,79750825.5,cudaDeviceSynchronize
1.9,71830899,34,2112673.5,1882765.0,61860,6332460,1575129.9,cuLibraryLoadData
1.7,62925639,2229,28230.4,390.0,220,47847029,1035959.7,cuKernelGetFunction
1.4,53785868,105,512246.4,202170.0,3800,3913429,723739.4,cudaMalloc
1.3,48566408,8,6070801.0,7047334.5,1492760,10425499,3427104.2,cuMemExportToShareableHandle
1.3,46996340,64,734317.8,207610.0,47140,5031970,1138516.7,cuMemSetAccess
0.7,25553350,167,153014.1,3450.0,1750,5372750,576972.9,cudaHostAlloc
0.7,24196979,4673,5178.0,3230.0,2370,5311100,81436.8,cuLaunchKernelEx
0.5,20096220,128,157001.7,1170.0,880,1298440,315111.7,cudaStreamCreateWithPriority
0.3,12981090,8,1622636.3,1161660.0,267200,4244460,1319049.1,cuMemImportFromShareableHandle
0.2,8753440,625,14005.5,4920.0,2740,3103500,147492.2,cudaLaunchKernelExC_v11060
0.2,7991000,50,159820.0,37980.0,6710,1667430,288234.0,cuMemCreate
0.2,7385510,2229,3313.4,3050.0,2410,47400,2155.5,cuLaunchKernel
0.1,4700740,12123,387.8,350.0,160,258860,2385.7,cudaStreamIsCapturing_v10000
0.1,4043490,3599,1123.5,650.0,370,25040,1470.2,cudaEventQuery
0.1,3868620,56,69082.5,21000.0,1320,897960,160829.2,cuMemMap
0.1,3735400,12,311283.3,12025.0,1920,2759650,789411.2,cudaStreamCreateWithFlags
0.1,3260670,25,130426.8,131250.0,1700,315460,95652.5,cudaFree
0.1,2701260,1945,1388.8,660.0,340,26100,1814.6,cudaEventRecord
0.1,2639780,2223,1187.5,900.0,400,18660,890.9,cudaStreamWaitEvent
0.1,1938390,306,6334.6,5440.0,1460,81680,6797.7,cudaMemsetAsync
0.0,1705000,9092,187.5,170.0,80,18420,260.3,cuKernelGetName
0.0,1633430,536,3047.4,200.0,130,341650,27814.9,cudaThreadExchangeStreamCaptureMode_v10010
0.0,1032420,2,516210.0,516210.0,163140,869280,499316.4,cuMemRelease
0.0,947860,1857,510.4,390.0,160,15470,574.8,cudaStreamGetCaptureInfo_v12030
0.0,815210,2318,351.7,300.0,70,10120,379.0,cuGetProcAddress_v2
0.0,779370,893,872.8,780.0,370,8440,557.4,cudaGetFuncBySymbol_v11000
0.0,689670,802,859.9,770.0,330,12010,590.7,cudaEventRecordWithFlags_v11010
0.0,625810,62,10093.7,200.0,80,336920,54119.4,cuMemGetAllocationGranularity
0.0,347920,5,69584.0,57100.0,32860,116440,35900.4,cudaMemPoolCreate_v11020
0.0,190060,223,852.3,500.0,200,9380,960.8,cudaEventCreateWithFlags
0.0,188040,79,2380.3,1700.0,440,9010,1771.7,cuLibraryGetKernel
0.0,166050,56,2965.2,1815.0,640,14450,3170.8,cuMemAddressReserve
0.0,100900,100,1009.0,710.0,230,9130,1170.0,cudaEventDestroy
0.0,67610,3,22536.7,24460.0,18560,24590,3444.5,cudaMemGetInfo
0.0,48830,93,525.1,200.0,140,12490,1303.9,cudaGetDriverEntryPointByVersion_v12050
0.0,34100,22,1550.0,295.0,80,24590,5160.3,cudaGetDeviceProperties_v12000
0.0,21000,1,21000.0,21000.0,21000,21000,0.0,cudaProfilerStart
0.0,13140,7,1877.1,1660.0,520,4130,1124.3,cuInit
0.0,9690,5,1938.0,270.0,220,8290,3556.0,cuModuleGetLoadingMode
0.0,8580,5,1716.0,1710.0,1260,2200,434.3,cudaMemPoolSetAttribute_v11020

