
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164307.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164307.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp4_pp4_dist/long_prefill_512k/node1_capture/worker_process_164307.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
90.1,8191430755,7582,1080378.6,35950.0,1940,202668347,12043313.4,cudaMemcpyAsync
1.8,161786486,4861,33282.6,17410.0,3880,54456679,795332.7,cudaStreamSynchronize
1.6,141250968,52,2716364.8,61580.0,30750,136683988,18942531.0,cuModuleLoadData
1.3,113742769,11405,9973.1,3330.0,2420,34836949,347971.8,cudaLaunchKernel
1.0,90742538,38,2387961.5,1893855.0,55420,6743590,1771056.5,cuLibraryLoadData
0.8,72853999,24,3035583.3,3074325.0,588520,7976370,1885212.8,cuMemExportToShareableHandle
0.6,58961870,116,508292.0,230080.0,51470,3910050,657540.8,cuMemSetAccess
0.5,45224499,3695,12239.4,330.0,210,32441839,556056.6,cuKernelGetFunction
0.4,32592140,99,329213.5,175030.0,3710,4090730,595267.9,cudaMalloc
0.3,31265940,6606,4733.0,3240.0,2420,3715180,53761.5,cuLaunchKernelEx
0.2,18862810,1216,15512.2,3800.0,2620,9919460,298835.7,cudaLaunchKernelExC_v11060
0.2,17063290,417,40919.2,2950.0,1820,5715470,336232.4,cudaHostAlloc
0.2,15167500,24,631979.2,344060.0,66890,2562900,643695.8,cuMemImportFromShareableHandle
0.2,14875130,3695,4025.7,3030.0,2390,2758420,45354.3,cuLaunchKernel
0.2,14124690,2,7062345.0,7062345.0,24560,14100130,9952931.0,cudaDeviceSynchronize
0.2,13814040,78,177103.1,62250.0,11800,2589470,347510.9,cuMemCreate
0.1,10327920,128,80686.9,1195.0,880,693470,147752.6,cudaStreamCreateWithPriority
0.1,7205730,16,450358.1,15720.0,2320,3440910,1004508.9,cudaStreamCreateWithFlags
0.1,6963170,3748,1857.8,1430.0,350,19720,1623.9,cudaEventQuery
0.1,6356120,100,63561.2,41205.0,1090,436960,80858.4,cuMemMap
0.0,3687300,3177,1160.6,810.0,400,19110,878.7,cudaStreamWaitEvent
0.0,3678580,2997,1227.4,600.0,350,22130,1368.7,cudaEventRecord
0.0,3605790,27,133547.8,125710.0,3200,349670,103023.1,cudaFree
0.0,3319499,9400,353.1,270.0,160,285140,2954.7,cudaStreamIsCapturing_v10000
0.0,1763520,2133,826.8,600.0,330,15730,777.4,cudaEventRecordWithFlags_v11010
0.0,1719950,11397,150.9,110.0,80,15620,230.7,cuKernelGetName
0.0,1435690,196,7324.9,6015.0,1620,44710,6802.3,cudaMemsetAsync
0.0,1433129,106,13520.1,190.0,80,316130,59790.2,cuMemGetAllocationGranularity
0.0,1294770,2619,494.4,340.0,170,6950,404.9,cudaStreamGetCaptureInfo_v12030
0.0,1151520,1316,875.0,750.0,350,21430,904.0,cudaGetFuncBySymbol_v11000
0.0,847470,988,857.8,190.0,130,281360,12018.0,cudaThreadExchangeStreamCaptureMode_v10010
0.0,637120,2318,274.9,230.0,70,7460,275.0,cuGetProcAddress_v2
0.0,524740,2,262370.0,262370.0,177460,347280,120080.9,cuMemRelease
0.0,496380,100,4963.8,1965.0,530,97570,12246.1,cuMemAddressReserve
0.0,401110,447,897.3,500.0,200,14580,1101.8,cudaEventCreateWithFlags
0.0,296600,5,59320.0,56960.0,54710,67290,5474.4,cudaMemPoolCreate_v11020
0.0,261230,338,772.9,560.0,250,13830,854.3,cudaEventDestroy
0.0,187970,95,1978.6,1390.0,220,7500,1588.1,cuLibraryGetKernel
0.0,72470,3,24156.7,25500.0,19710,27260,3950.2,cudaMemGetInfo
0.0,44550,93,479.0,190.0,140,13630,1420.8,cudaGetDriverEntryPointByVersion_v12050
0.0,30980,4,7745.0,7765.0,4540,10910,3191.2,cudaStreamDestroy
0.0,19840,1,19840.0,19840.0,19840,19840,0.0,cudaProfilerStart
0.0,12950,5,2590.0,2520.0,2220,3150,341.2,cudaMemPoolSetAttribute_v11020
0.0,10590,7,1512.9,1870.0,400,3330,1103.0,cuInit
0.0,8990,5,1798.0,290.0,80,7370,3135.3,cuModuleGetLoadingMode
0.0,8660,22,393.6,255.0,80,1150,321.9,cudaGetDeviceProperties_v12000

