
NOTICE: Existing SQLite export found: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node0_capture/worker_process_1274529.sqlite
        It is assumed file was previously exported from: /home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node0_capture/worker_process_1274529.nsys-rep
        Consider using --force-export=true if needed.

Processing [/home/ayu23/v8_full_results/20260921_195656/profiles_multi_node_native/tp16_pp1_dist/prefill_128k/node0_capture/worker_process_1274529.sqlite] with [/opt/nvidia/nsight-systems/2025.6.3/host-linux-x64/reports/cuda_api_sum.py]... 
Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
77.5,5958187991,22403,265954.9,21990.0,2040,386660596,9475400.6,cudaMemcpyAsync
6.7,513605084,17720,28984.5,4160.0,2720,341831036,2589070.8,cudaLaunchKernel
4.0,306326627,20596,14873.1,12310.0,2160,42646660,300013.1,cudaStreamSynchronize
3.4,265127707,52,5098609.8,70940.0,34020,257565538,35698809.8,cuModuleLoadData
1.5,115951020,16,7246938.8,6495935.0,935570,16461300,4092680.0,cuMemExportToShareableHandle
1.2,95279319,64,1488739.4,813740.0,57550,8700280,1875444.8,cuMemSetAccess
1.1,87536090,39,2244515.1,1859020.0,60900,6601290,1705004.1,cuLibraryLoadData
0.7,54359830,128,424686.2,1250.0,880,5801110,1028424.1,cudaStreamCreateWithPriority
0.6,47355940,130,364276.5,138555.0,3630,6220400,712109.3,cudaMalloc
0.6,44049000,8497,5184.1,3580.0,2680,5852530,77064.1,cuLaunchKernelEx
0.4,29805809,16,1862863.1,712360.0,86420,15117369,3656727.3,cuMemImportFromShareableHandle
0.4,29437260,33,892038.2,370420.0,17500,4248300,1137185.3,cuMemCreate
0.3,25650379,1313,19535.7,5200.0,3000,15005340,424196.6,cudaLaunchKernelExC_v11060
0.3,22950990,2,11475495.0,11475495.0,68460,22882530,16131983.6,cudaDeviceSynchronize
0.3,20539560,4350,4721.7,3420.0,2710,1833490,40366.9,cuLaunchKernel
0.2,11610660,205,56637.4,3240.0,1790,5957470,454021.0,cudaHostAlloc
0.1,10761819,4350,2474.0,370.0,210,4071850,70979.4,cuKernelGetFunction
0.1,9998280,21,476108.6,322610.0,8160,1779380,497726.8,cudaFree
0.1,8882088,22890,388.0,360.0,170,331800,2224.9,cudaStreamIsCapturing_v10000
0.1,6807890,48,141831.0,16650.0,1090,1011850,251265.3,cuMemMap
0.1,4673680,3752,1245.7,960.0,480,26420,1288.8,cudaStreamWaitEvent
0.1,4341240,3145,1380.4,950.0,370,26260,1409.2,cudaEventRecord
0.0,3316800,502,6607.2,5550.0,2070,98400,6889.8,cudaMemsetAsync
0.0,3248560,17712,183.4,150.0,80,76250,606.2,cuKernelGetName
0.0,1651630,790,2090.7,1765.0,450,23070,1738.5,cudaEventQuery
0.0,1610100,3279,491.0,420.0,170,20510,589.0,cudaStreamGetCaptureInfo_v12030
0.0,1446350,1571,920.7,750.0,470,135250,3431.0,cudaGetFuncBySymbol_v11000
0.0,1063410,1085,980.1,810.0,320,29730,1279.2,cudaEventRecordWithFlags_v11010
0.0,858800,5,171760.0,20130.0,2780,808810,356211.1,cudaStreamCreateWithFlags
0.0,669920,50,13398.4,280.0,90,339160,63800.5,cuMemGetAllocationGranularity
0.0,651670,1861,350.2,300.0,80,7370,342.9,cuGetProcAddress_v2
0.0,215120,48,4481.7,2665.0,820,43220,6866.6,cuMemAddressReserve
0.0,204340,99,2064.0,1530.0,360,17550,2256.8,cuLibraryGetKernel
0.0,203240,170,1195.5,630.0,200,19330,1788.6,cudaEventCreateWithFlags
0.0,152670,3,50890.0,49760.0,49420,53490,2258.1,cudaMemGetInfo
0.0,101720,2,50860.0,50860.0,44370,57350,9178.2,cudaMemPoolCreate_v11020
0.0,69980,208,336.4,170.0,130,14650,1139.1,cudaThreadExchangeStreamCaptureMode_v10010
0.0,69080,56,1233.6,1005.0,410,4490,825.7,cudaEventDestroy
0.0,68350,1,68350.0,68350.0,68350,68350,0.0,cuMemRelease
0.0,58220,89,654.2,530.0,140,8450,983.7,cudaGetDriverEntryPointByVersion_v12050
0.0,19740,1,19740.0,19740.0,19740,19740,0.0,cudaProfilerStart
0.0,13380,4,3345.0,370.0,90,12550,6138.5,cuModuleGetLoadingMode
0.0,10430,6,1738.3,1190.0,450,3740,1407.7,cuInit
0.0,5840,19,307.4,120.0,90,1180,329.6,cudaGetDeviceProperties_v12000
0.0,4070,2,2035.0,2035.0,1810,2260,318.2,cudaMemPoolSetAttribute_v11020

